wav_id,situation,f2_f1_ratio,f3_f2_ratio,f4_f3_ratio,formant_roughness_gender_z,pitch_mean_gender_z,pitch_std_gender_z,pitch_median_gender_z,gender
5e40bb4f9329cb02ef38a460,angry,2.016494093558996,1.6006864607934383,1.3947589865186738,0.34624787220235154,-0.7106388428746595,-0.5604395262004249,-0.5335262737877712,female
5e40bb5d9306c7039ddcc823,disgust,1.917194584430389,1.5305508129775787,1.3982561510996365,-0.7717055137319396,0.2949779427454845,-0.003578022525373767,1.0680042544914523,female
5e40bb9448600202f726f97f,angry,1.9533814095923105,1.5611889156137186,1.373563423893407,0.808721136845018,-0.6481269401701398,-0.673674693489591,-0.5933432350482686,female
5e40bba60b3f160367c20538,angry,2.3132402007365322,1.5713483092771352,1.323822050819202,2.4141513605299365,-0.7403712358709146,-0.5288914777843646,-0.611050743657098,female
5e40bbb90b3f160367c20539,angry,2.3521647224384323,1.6101910665756338,1.4070458781104533,1.3014507264471733,-0.4369909573914006,-0.525819419914057,-0.38905571554008944,female
5e40bbd69306c7039ddcc827,angry,2.290874956607987,1.58095830904234,1.359822396550116,0.9500760408632395,-0.7267054383477823,-0.624820856643728,-0.545642065780113,female
5e40bbd99329cb02ef38a461,disgust,2.204854880584011,1.453159451614419,1.3068120376560635,-1.0544299010818003,0.7424437159472865,0.22245002566325453,0.7214692627793905,female
5e40bbed9329cb02ef38a462,angry,2.281301484378128,1.606234238426305,1.367432729493939,1.256743655210956,-0.8895484141463639,-0.555026465519288,-0.7136869713553949,female
5e40bbf12b6c8802f2d857f3,disgust,2.0943062738526996,1.4009972086074427,1.3272427984675488,-0.33675545132777224,-0.19818772372566207,-0.06339564925484487,-0.21374697612797997,female
5e40bc23189842034d9f7036,sadness,2.013230857800656,1.5518556422420982,1.381147586084043,0.14785380915527546,-0.8539625581875862,-0.41391107248068343,-0.4593433012298928,female
5e40bc399329cb02ef38a467,sadness,2.092040822909463,1.5130981047872567,1.3493644724127676,1.1090614883902448,-1.042158378112634,-0.5096412090752136,-0.575635726439439,female
5e40bc5148600202f726f983,sadness,2.008305447864967,1.573600839073131,1.3460576610324184,0.3164765381448759,-0.7746286156276863,-0.529579758761051,-0.645857352076448,female
5e40bc639306c7039ddcc829,sadness,2.6276910162615756,1.6067068138045562,1.3982135487807603,1.9338852260569082,-0.8589997910386721,-0.5389585005637464,-0.645857352076448,female
5e40bc7e0b3f160367c2053c,sadness,2.08213815226053,1.5048305228564325,1.3395206472187562,0.29437652903472933,-0.9599104596125348,-0.5454145290133932,-1.1060166935080744,female
5e40bcc848600202f726f985,sadness,2.0091418419133658,1.5470928432056923,1.3959558732245854,0.4444957960098271,-0.6321247416934523,-0.3840553621645841,-0.33650977002766985,female
5e40bcd62b6c8802f2d857f7,sadness,2.1232771205325287,1.5344421127073686,1.3600196550202754,0.6648026839401244,-0.8382980384839357,-0.3794412903450413,-0.2690968277281687,female
5e40bceb189842034d9f7038,sadness,2.0951191925067816,1.627728193661775,1.3727422497962785,-0.17951097660961413,0.239422905561129,2.3706768972523835,-0.2895157411906853,female
5e40bd099329cb02ef38a46b,sadness,2.1082800912535324,1.60017618648711,1.3950042852959157,1.3755427200610564,1.02653531978861,3.3415567259163232,-0.2759162244940715,female
5e40bd309306c7039ddcc82c,sadness,2.0236315947054497,1.6069933940065813,1.4317705307704844,0.6774448899179171,-0.7917610707461499,-0.401129054309472,-0.36293449973769454,female
5e40bd7d9329cb02ef38a46c,sadness,2.1327021258999364,1.4876692396314322,1.41333799345207,0.9743783208425828,-0.97718857484827,-0.4388924359053869,-0.5396016656250044,female
5e40bd922b6c8802f2d857fc,sadness,2.210806723856879,1.5718343045135392,1.395971784401049,0.9202758585842725,0.25412955129296644,2.325097234331906,-0.21374697612797997,female
5e40bdad189842034d9f703b,sadness,2.198795526391293,1.6396170216515873,1.3739842250252825,0.28334114776329145,-0.6844951953297145,-0.5470122121612044,-0.42767606566841976,female
5e40bdc19329cb02ef38a46d,sadness,2.060315222123455,1.5525412008651338,1.3729532801182205,0.988282625476578,-0.7245213580828447,-0.4678519488097195,-0.4905745648904212,female
5e40be009306c7039ddcc82e,sadness,2.1329608883884688,1.6397463523626672,1.3800229533754325,0.8082592840998519,-0.48869550195743366,-0.2922326150020426,-0.0020236622660859188,female
5e40be139329cb02ef38a46e,sadness,2.2661803949975496,1.5505363274134818,1.3641084556163383,0.466008901561144,-0.5042464003296481,-0.4035592701378335,-0.21374697612797997,female
5e40be33189842034d9f703e,sadness,2.1334546240666956,1.642340143517259,1.4138046960528945,0.34168372113595163,1.2701095605847101,3.7984607053944948,-0.062209281038086484,female
5e40be4e9306c7039ddcc82f,sadness,2.1057349860117123,1.5607462097291382,1.379536689491963,-0.519192253304359,-0.6143425107094426,-0.3093760697243132,-0.19970853544057335,female
5e40be6848600202f726f986,sadness,1.9645159487887034,1.5499492562380708,1.3941270141128468,0.38111536172046523,3.273546021069525,4.90774650392396,-0.1713872113826747,female
5e40bec79329cb02ef38a46f,fear,2.36380593161749,1.5900913063094675,1.356154094295927,0.7035942530755085,-0.34452911057408103,-0.4734463097615943,-0.19970853544057335,female
5e40bed79306c7039ddcc830,fear,2.291154935153575,1.65138086150929,1.4318895036706698,0.18081048420211482,0.8773909503063141,2.906135206282203,-0.17134607698401608,female
5e40bee89306c7039ddcc831,fear,2.255225216042586,1.6369786107350015,1.3762145694401098,-0.4143547266594774,-0.45241323555725593,-0.4525255686876078,-0.18558877089358078,female
5e40bf01189842034d9f703f,fear,2.380735670782204,1.5550329326241799,1.3486902895085537,-0.536973705948713,-0.8267963556451245,-0.4490061808211141,-0.5815723561353354,female
5e40c1a648600202f726f989,sadness,2.271217158697635,1.474060036747972,1.4090904531151043,-0.058170409342926076,-0.05424219347253899,0.16882477830722037,0.4875044027732024,female
5e40c1c348600202f726f98a,sadness,2.084339925464676,1.4932820509453266,1.380938464032864,0.33189519456304206,-0.41523794158131416,-0.13664090688359057,-0.5209653733433002,female
5e40c1e8189842034d9f7042,sadness,2.314463217455861,1.477708405761494,1.393854046775736,-0.13217840937682004,-0.3079075146827722,-0.15612086194659072,0.26986218159598085,female
5e40c1ff9329cb02ef38a472,sadness,2.4079308512724364,1.607615365566181,1.3888892176340513,1.2874095711047988,-0.7009563549527966,-0.29053807811573096,-1.2127232889954493,female
5e40c2352b6c8802f2d85805,angry,2.223151483358063,1.4445925002405822,1.4535453601896542,1.545362912976259,-0.35188569625911437,0.05694786849360685,0.22817344616581434,female
5e40c2539329cb02ef38a473,angry,2.3556158990140235,1.5076558428731521,1.4173007006756926,0.10774363345603932,-0.5359396515449212,-0.15126969355708467,-0.8527998437615055,female
5e40c26448600202f726f98d,angry,2.504937125560782,1.4917015601655517,1.3844562270987486,1.727099053952931,-0.17146850609903785,0.02891443970822078,0.20346668156788883,female
5e40c2ab9329cb02ef38a475,angry,2.072259263790619,1.461825675343616,1.3707100941297166,-0.08702562023811385,-0.7329324838437382,-0.25597007931935384,-1.3081106857179219,female
5e40c2bd0b3f160367c2054b,angry,2.363352712095499,1.4477681183897968,1.4194873815938138,1.3710584532147947,-0.49142129024963305,-0.10402771822694308,-1.139754949211375,female
5e40c2e22b6c8802f2d85809,sadness,2.5910304192386033,1.535564908864057,1.4828841934549635,1.392706315657679,0.2685084268347991,-0.01907892391580512,0.8098991758021205,female
5e40c3042b6c8802f2d8580c,sadness,2.58494772216181,1.4535206769369298,1.4179521756984266,5.5021835586046315,-0.37854406002641733,-0.170928571806776,0.2531192125907537,female
5e40c3179329cb02ef38a478,sadness,2.7149315360289106,1.516972405396594,1.4205061149862481,1.396298777875469,0.08343928447531401,-0.24956755812696182,0.46950790681458654,female
5e40c32b9306c7039ddcc838,sadness,2.624000374175874,1.442778416044367,1.4369219966377615,2.53697816176369,-0.16546950617201064,-0.2199560799882324,0.3985524921205342,female
5e40c33f9329cb02ef38a479,sadness,2.331232116975389,1.5138528160537623,1.3608232544535852,1.6547454440813836,-0.3156102101520169,-0.23030059002893408,0.3985524921205342,female
5e40c36a0b3f160367c20553,sadness,2.359514725260308,1.6054087354663145,1.3931877546713427,1.9139966343378687,-0.16481961963861325,-0.04598717555860101,0.5790628033617059,female
5e40c3a5189842034d9f7048,sadness,2.536190567424587,1.4716139540108162,1.4211239889255238,0.9652867062865655,0.0029567523510719866,-0.10980541245733162,0.49655477707276857,female
5e40c3b79306c7039ddcc83b,sadness,2.4362227482821885,1.5941536388247821,1.4611889224876822,3.1343470084030955,0.3028037370307779,-0.39886797633447574,0.5883783738707096,female
5e40c3cd189842034d9f7049,sadness,2.3679347130305155,1.467141838525953,1.4261950766839786,1.4416574612288005,-0.3145486210507183,-0.09639910616801715,0.22817344616581434,female
5e40c3de189842034d9f704a,sadness,2.4917265458172895,1.533739161142289,1.4843502139827789,-0.12660847837563927,-0.41230870926540464,-0.18804122004221369,0.2951953567607649,female
5e40c405189842034d9f704b,sadness,2.2866941134594874,1.4948331290404593,1.4524904114451973,1.124800608552324,0.3022501668519414,0.1423282419114076,0.9521304898297276,female
5e40c4289306c7039ddcc83e,sadness,2.3013724043012425,1.4915974790559479,1.4287475609689073,-0.22186099744333274,-0.34789945438627057,0.03138248238387923,0.3723765868480092,female
5e40c457189842034d9f7050,sadness,2.7037988510842075,1.5847555442197905,1.390409702667716,2.6129168886170553,4.022245980222378,5.672401216888127,0.5605389698197576,female
5e40c46848600202f726f995,sadness,2.4247721468063204,1.4196367410956288,1.433212387018609,1.9453863441898538,-0.5333754132481933,-0.17214731871139546,-0.45846327008972115,female
5e40c4902b6c8802f2d85815,angry,2.5199063960220567,1.463608179598383,1.4582979222214338,2.057684263208494,0.15522434813641564,-0.10107671874851298,0.5238107565413852,female
5e40c4a2189842034d9f7055,angry,2.6001076216197534,1.4902413932054928,1.4278229102775792,0.5675067874904411,-0.08519417522727901,0.04494764984678486,0.3985524921205342,female
5e40c4b89306c7039ddcc841,angry,2.1526331716407947,1.4612019677046244,1.383087989945001,-0.6369622552523682,-0.7507229561622555,-0.05106734703143196,-1.4324108629729553,female
5e40c4e19329cb02ef38a47e,angry,2.227373806913264,1.47050182252163,1.414994866992515,0.5225392518489981,-0.5820106305557888,0.056307612431277985,-1.3754353351810633,female
5e40c5209329cb02ef38a482,angry,2.2877406959972286,1.4832643857718961,1.4512364981282537,0.9520965285705765,-0.25790921882688517,0.0021072673840692967,0.4516150630454617,female
5e40c53248600202f726f999,angry,2.192685827691319,1.5098203831207004,1.388644016694389,-0.7127708682526185,-0.8652853996598184,-0.11963179822051134,-1.4393494606946522,female
5e40c54148600202f726f99a,angry,2.789886100603418,1.6027726360977417,1.3859232192205344,-0.27104922876526405,-0.08826585139005884,-0.18214875690235005,0.2867021416339559,female
5e40c588189842034d9f705a,angry,2.1277385995951956,1.4300139419154183,1.3948234668353165,1.643219616469454,-0.2860321174609658,0.13217973219318843,-1.2452564900763046,female
5e40c5b4189842034d9f705c,angry,2.2717450096669576,1.4598596494519755,1.367712315381603,-0.977045811826621,-0.7170967004687604,-0.14820930250540668,-1.3157651997800113,female
5e40c5c50b3f160367c20560,angry,2.1632897698497673,1.4472784968324164,1.466252597921997,2.2403674417825403,0.08450982985389997,0.22578232549708557,0.27825784382670415,female
5e40c5d80b3f160367c20563,angry,2.4468576896676346,1.5103018177044176,1.4490463722756912,2.7891288548418016,-0.11781742515966376,-0.17126814493220904,0.46950790681458654,female
5e40c5d89306c7039ddcc847,sadness,2.159394522659948,1.550978163213746,1.3833864427264606,-1.0112607493055652,-0.7539629990595015,-0.2742188162925192,-0.5274508819505379,female
5e40c6012b6c8802f2d8581d,sadness,2.345544556814331,1.668165610118767,1.3958121785220488,0.8674181945942524,-0.11105537971705835,-0.3389197446378308,-0.024767278510023357,female
5e40c62b9306c7039ddcc848,fear,2.1775455245453905,1.4915137714088331,1.4046908866645056,-0.5882296993451687,-0.35154414968040226,0.08376323066289355,-1.0927510507768423,female
5e40c63a9329cb02ef38a48b,fear,2.6489194943240757,1.5516676420225042,1.3775279969472243,1.8334081963456734,-0.20391427011005006,-0.019013813253318204,-0.08443343236909288,female
5e40c6540b3f160367c20565,fear,2.5361528915457137,1.484203729310738,1.482617383169959,0.4834964665898261,0.4147812964042893,-0.2624219867930516,0.7311692137796857,female
5e40c6692b6c8802f2d8581e,angry,2.060350930480955,1.597152172591847,1.3967363893846152,-0.6986212789552232,-0.31086662742505916,-0.3283282509552214,0.044036960816485324,female
5e40c6909329cb02ef38a48c,fear,2.558047481871253,1.484888985482315,1.4805706796448657,0.950407003171985,-0.02432995910568277,-0.2008578374994503,0.4877129097934234,female
5e40c6922b6c8802f2d8581f,angry,1.8972224554685797,1.5640758631215872,1.3963052301771064,-0.8169411992193704,-0.5381183394202088,-0.151087857444984,-0.42120255335856654,female
5e40c6a39329cb02ef38a48d,fear,2.4219898852435398,1.4747119417503427,1.4487232779637838,0.17466533480707197,-0.3591185691121054,-0.21821185875094337,0.2867021416339559,female
5e40c6b3189842034d9f7061,angry,2.114569473846797,1.5873122301347198,1.3855042174610117,-1.3307742519732235,-0.14511033960935474,-0.38859323178847055,0.11463041768818956,female
5e40c6c39306c7039ddcc84d,angry,2.0734856363307674,1.6684359691881392,1.4111284024303616,-0.7215290650076223,0.10696286288888224,-0.15889079450961124,0.11463041768818956,female
5e40c6c79329cb02ef38a491,disgust,2.552229807472338,1.3963702788647887,1.4579663489055275,2.2872339084323996,2.5577345336887283,4.433101525790693,1.0360251768540258,female
5e40c6dd2b6c8802f2d85820,disgust,2.4171439579868155,1.4477221596538554,1.4136204468840872,2.2119731892648113,-0.1830395217132711,0.06373717319726145,0.18710612250324546,female
5e40c6ee9329cb02ef38a492,disgust,2.647064838605855,1.4711141427281753,1.5385669858523892,0.7733756852700858,0.6759321694569527,-0.0019219793408365206,0.7311692137796857,female
5e40c70f9306c7039ddcc84f,sadness,2.1228643045832207,1.7237445651547136,1.3915449287804953,-1.0014751255755667,-0.0870979915155228,-0.2139655372712888,0.35504317831593374,female
5e40c71e9306c7039ddcc850,sadness,2.174522024430545,1.7816327749221326,1.391594502213126,-0.5116181774957067,0.049877011176431334,-0.5186484791548801,0.14660418444653714,female
5e40ca3a2b6c8802f2d8582d,angry,2.0970249996277257,1.7879279253475588,1.3801769211078416,-0.04333353962621506,-0.06310735821977961,-0.08599141393805597,0.12269285114983149,female
5e40cebd9329cb02ef38a4b2,disgust,2.326833405759856,1.5715631173768538,1.4495879445789515,0.2673207535566209,-0.32885107435724903,0.12428014395212293,-0.08443343236909288,female
5e40cee12b6c8802f2d85847,disgust,2.3329041257233154,1.65409497831428,1.4683021814361248,-0.3658854312003842,0.4978237309305053,0.37038836663887614,0.4516150630454617,female
5e40cfb8189842034d9f7085,angry,2.2288568666789423,1.6903102302464934,1.4202747115137535,0.6131947932654134,-0.42238494565957463,-0.0342581312719799,-0.1713872113826747,female
5e40cfd52b6c8802f2d8584c,angry,2.3647688812657566,1.6636788746444413,1.4227304730354051,0.2582243784795528,-0.011414190545325888,0.057599627995589604,0.3121328696948253,female
5e40cff42b6c8802f2d8584d,angry,2.259553346315595,1.6026781385894948,1.4207672699784286,-0.07487130404342221,-0.11059486437230862,0.2333495392638987,0.05178041604775955,female
5e40d00d48600202f726f9c1,angry,2.362120725202113,1.5983733990922417,1.4420285741942478,-0.4006470318969212,-0.1149449766457008,0.08522783606006161,0.19526277652753063,female
5e40d00f48600202f726f9c2,angry,2.5775179969714124,1.9597735083681302,1.3660093999320273,-0.3959230650647271,-0.10418601278222692,-0.29240220940057615,0.2539056153936948,male
5e40d020189842034d9f708a,angry,2.736322812270082,1.871026997535965,1.3801518205596837,-0.21552077632560881,-0.2364139931840293,-0.3730032259501243,-0.18182718446234228,male
5e40d030189842034d9f708c,sadness,1.9499091595804185,1.520257926098015,1.3230432278222792,-0.1241327953888148,-0.15586611347016846,-0.19415440124080519,-0.04494657744509154,male
5e40d0392b6c8802f2d8584f,angry,2.545365057549135,1.9649447549195829,1.3396848356768734,-0.45167005320191067,0.020934189712877374,-0.19078550011022824,-0.09533909629524476,male
5e40d04548600202f726f9c4,sadness,2.162245530401169,1.5108593548732983,1.3363390132070851,-0.18765546524730795,-0.39681124526192246,-0.24211334994819986,-0.2338386684294029,male
5e40d0992b6c8802f2d85856,angry,2.350942935141904,1.644086116104146,1.4832279530008208,0.8034317879058966,0.5322455521644135,0.22201688512486295,0.5421218257082848,female
5e40d0bd48600202f726f9c7,angry,2.412849962217763,1.6145436602448089,1.4517979088870159,-0.8904040983541095,-0.5779594344682099,-0.03820027896224739,-0.21374697612797997,female
5e40d0bd9329cb02ef38a4c0,sadness,2.774791463074097,1.8710177821648992,1.357174948469419,-0.946328981901746,-0.2256220683373234,-0.3151645717767951,-0.004826017744674679,male
5e40d0d3189842034d9f708f,sadness,2.7124927198927695,1.9042137011136047,1.3944873868536602,-0.022294626031963662,-0.2191167679207253,-0.43584185342436066,-0.0953710349796254,male
5e40d17d189842034d9f7091,angry,2.3736729844628677,1.480224614950816,1.3204006972335602,2.809599641144605,-0.0319035647098874,-0.19481348284568634,0.2537545623251264,male
5e40d1b8189842034d9f7092,angry,2.2920860344924643,1.5382526204086222,1.3086997921867478,0.955197840856538,-0.17161208759369723,-0.26719131111394423,-0.06190600955348314,male
5e40d1cf9306c7039ddcc879,angry,2.254775000680973,1.4904352209654903,1.3042555943954202,0.8267120564141182,-0.250296154020614,-0.37297020929096025,-0.14987338590954166,male
5e40d21b9329cb02ef38a4d2,sadness,2.1611626248681852,1.5797283881242672,1.3122298169331637,-0.757465924545051,-0.35353369411821584,-0.28302875340530537,-0.254267529729429,male
5e40d2379306c7039ddcc87d,sadness,2.2603461434533356,1.5546629437568644,1.3051834544045486,0.224204486271428,-0.34587980913654437,-0.40993846369572,-0.18709158889242128,male
5e40d267189842034d9f7096,sadness,2.5410049603360827,1.6789666430332597,1.4070292031380227,-0.946557853637425,0.36473150129994825,0.3702677302520411,0.09000124665618173,male
5e40d2792b6c8802f2d85866,sadness,2.406859377863302,1.6390706268122612,1.4247018634125679,0.29573300673552266,-0.05028151432234303,0.04871758377128846,-0.04494657744509154,male
5e40d27c189842034d9f7097,sadness,2.296898014364481,1.4656976447969965,1.3018411519163948,1.2515290742181973,-0.30565971415031185,-0.365093386668031,-0.18709158889242128,male
5e40d5e748600202f726f9e3,sadness,2.210054940562112,1.6073206934507955,1.4519526933949576,1.560459251928877,-0.04701080422945612,-0.2662589288554857,0.16405339524331292,male
5e40d80e9329cb02ef38a4f6,sadness,2.2648449165880256,1.918550363179152,1.327269649665902,0.19952598732317134,-0.22020744767704728,-0.24629954388651154,-0.12281109804790259,male
5e40d82e9306c7039ddcc8a3,sadness,2.7640608172356287,1.693864222327132,1.330418033897665,0.7118063791867191,-0.026126620512567873,-0.13297503234186567,0.10248284814309225,male
5e40d86a2b6c8802f2d85880,sadness,2.5055700039242597,1.7215906235625058,1.349354185948099,-0.5498474498081908,-0.1966133226710223,-0.1297635511942206,-0.23386829664115147,male
5e40d88a48600202f726f9ec,angry,2.452489079679994,1.7987805838937994,1.4481270358390297,0.6020946748406104,-0.14778888996231115,-0.35302217663061974,-0.11732947295922452,male
5e40d8940b3f160367c205be,sadness,2.6081460999173527,1.7212965517264027,1.320485963787064,-0.005411022962579502,-0.17813826765038207,-0.2340623301393766,-0.14987338590954166,male
5e40d9540b3f160367c205c4,angry,2.466124382500963,1.6977425496108105,1.33667811643369,-0.5186620466117413,-0.3253674776320377,0.03319070156355105,-0.7172514274333073,male
5e40d96e9329cb02ef38a4fd,angry,2.589236176766571,1.6658521323281417,1.3228417555090795,0.6953177137797453,0.6360595682344201,0.9917066852481724,-0.10822947518191087,male
5e40d9b5189842034d9f70be,angry,3.3864257222258587,1.557496880893057,1.3136617445807093,0.7784941276954895,-0.49706470243831086,-0.18701868438132463,-0.608377377026599,male
5e40d9e0189842034d9f70bf,angry,3.0203853274364474,1.6579961422043825,1.36204506533344,-1.1664576442439276,-0.6923230655933669,-0.43539530040505997,-0.7540500507554332,male
5e40da132b6c8802f2d85887,angry,3.2094845001867074,1.5950210067718986,1.286949982974164,1.8490808740297635,-0.24129313853011566,-0.06919349851826773,-0.4276334387765226,male
5e40da6c48600202f726f9fb,angry,2.1778814421733768,1.9583878377706292,1.3567217774716036,1.104063752682129,1.8368463443214618,1.759987948849627,1.5216851549349657,male
5e40da969306c7039ddcc8b9,angry,2.521442950817684,1.8157889591167857,1.3266192418328835,1.7941519200422298,0.06101799200700661,0.35043180777648364,-0.30424640589632207,male
5e40daa42b6c8802f2d8588a,sadness,2.244204036868155,1.6732446654411823,1.2851484833001805,1.1918656635630733,-0.20314320068456612,-0.44740466363554304,0.04203989506359815,male
5e40dad448600202f726fa00,sadness,2.520374655290992,1.5271523713989812,1.2984750122766706,-0.5094457793778043,-0.18192641747970245,-0.44151132977421614,0.04203989506359815,male
5e40dafa9306c7039ddcc8bc,angry,2.7810753490159605,1.6240062546806038,1.3654319110617952,-0.19544031413674182,-0.03712702140181556,0.5845617167731051,-0.6716669829186902,male
5e40db050b3f160367c205cc,sadness,2.2061966526457,1.4856388279810933,1.2856541306838394,-1.1126069500748046,-0.1990550209726634,-0.43046000510067517,0.053926545491724216,male
5e40db5b0b3f160367c205ce,angry,2.158087301857998,1.7153050085983352,1.2815553664792467,-0.23215855165577515,-0.35938084452799524,-0.375677488116882,-0.23386829664115147,male
5e40db6d2b6c8802f2d85893,fear,2.5082876537346057,1.9215701275898291,1.3383820559332444,-0.01344299549764239,0.15383630676648394,-0.19405106307032793,0.6054162802268551,male
5e40db7f48600202f726fa05,fear,3.0304827908757463,1.6511682836508015,1.3647000344054552,0.0511396560922811,0.04626420546319416,0.06851316539010795,0.13310956480546568,male
5e40db7f9306c7039ddcc8bf,angry,2.222689512714806,1.5421282168521202,1.3172531253569117,-1.0896638149954796,-0.2029820714670966,-0.2890010211620535,0.006789141212461861,male
5e40db9348600202f726fa06,fear,2.7070465170512485,1.8518615188749195,1.3605399020619175,-0.2832952420796048,0.08884405474004232,0.07357039246047833,0.018471586100930693,male
5e40dbac9306c7039ddcc8c0,fear,2.529502959185506,1.882834714895308,1.3471652082225078,-0.5404523457231669,-0.15398484152447736,-0.07096718986299802,-0.07312551355641794,male
5e40dbc39329cb02ef38a50a,fear,2.9226236197870854,1.8685398714102084,1.3056953177685124,0.7867972590911565,-0.0012339082203617674,0.42317642288229074,-0.202824160705918,male
5e40dbde48600202f726fa08,sadness,2.110617936416973,1.564107126301482,1.350494955926382,-1.3086751698495083,-1.5962194400563543,-0.7787630489828339,-1.7188315792358533,female
5e40dbf19329cb02ef38a50b,sadness,2.2704212249956433,1.504270439683022,1.3537017033508758,-0.9477868097888015,-0.9849457169123833,-0.1453021526637001,-1.6973676711413763,female
5e40dc052b6c8802f2d85898,disgust,2.1856000925408323,1.6427024924900813,1.3324748218305802,-0.26811518109983906,-0.393669346244958,-0.10239455840651784,-0.7430742912374929,male
5e40dc1e189842034d9f70cc,disgust,2.9795331485994154,1.5867512488033098,1.3595644136497973,0.060645665058670285,-0.3045518133276868,-0.27842879197823084,-0.22872413137443046,male
5e40dc2048600202f726fa09,sadness,2.9189730808527354,1.5377660712400913,1.3237762074431054,-0.6111622993787614,-0.8526121025777049,-0.36821119748709596,-0.6800660037964833,female
5e40dc34189842034d9f70cd,sadness,3.1347641047561505,1.551875658721433,1.3567885195785767,-1.1555024508288991,-0.944776405921442,-0.4308646003112941,-0.7576181776836062,female
5e40dc389306c7039ddcc8c1,disgust,2.2761013535992345,1.9056056753949346,1.3709082001801507,-0.08505691791012919,-0.23934192499598603,-0.06398032024111652,-0.48153056167010294,male
5e40dc8b189842034d9f70d0,disgust,2.775469359245671,1.721413617777724,1.3544546409868654,1.2808613241996505,-0.3695147237601488,-0.16157389338286665,-0.4903332060970945,male
5e40dca69306c7039ddcc8c3,angry,2.5274851027889835,1.494964555155158,1.3735293702158435,-0.7091484350468278,-0.3630481552428818,-0.18069314112256604,0.130755818012005,female
5e40dcee9306c7039ddcc8c7,angry,2.7133765319778655,1.6364314930943338,1.3341476540951012,3.28004186789231,0.01868004896575658,0.0689221462588373,-0.022115152047804853,male
5e40dcef48600202f726fa12,angry,2.6014634225597604,1.9310267849190832,1.332011574694196,0.6749305748837543,-0.1655061394284496,-0.20520541267125877,-0.05062151162504859,male
5e40dd080b3f160367c205db,angry,2.467548790123484,1.787123481744154,1.3681164622380273,0.22275613644207895,-0.2642047653508406,-0.2489617554715481,-0.04494657744509154,male
5e40dd082b6c8802f2d858a8,angry,2.7173674930291685,1.6240593689485312,1.3257394435442782,1.9485090899925963,-0.19437567407743703,0.09127251370593199,-0.5672861529603875,male
5e40dd2a9306c7039ddcc8ca,angry,2.689711302868809,1.7708217061931264,1.359056514123298,-0.18039443682634004,-0.3113546896772197,-0.04238494454484404,-0.5673102185463806,male
5e40dd879329cb02ef38a51f,angry,2.737955542697505,1.7236775370742974,1.3292712980809174,0.18852579986724086,-0.16700908320117147,-0.1514344937189027,-0.14984235645750735,male
5e40ddaa9306c7039ddcc8d2,angry,3.0052666277289024,1.6173870239693602,1.3353400504047412,1.1006415236461842,-0.33029791671184866,-0.20926461075345648,-0.2020704578194852,male
5e40dfc148600202f726fa21,angry,1.9692774831920163,1.5394948360679148,1.3947758473475993,-0.16714128935993108,-0.9943802127202079,-0.31956299630808027,-1.4633164528949159,female
5e40dffb48600202f726fa22,sadness,2.1290547348206728,1.6190185323170243,1.3782155580201627,-0.7548930589498212,0.5646023185513495,-0.8166200824365853,0.6352806389484895,female
5e40e0059329cb02ef38a532,angry,2.267205737900129,1.6110267061963757,1.4284792016242553,-0.22699699900929335,-0.8125478588460109,-0.22519859002109835,-1.2044718592166657,female
5e40e0139329cb02ef38a533,sadness,2.158116770461243,1.618464733115764,1.3587840059638496,-1.3481301060568966,-0.06801516316674504,-0.9158860693175659,0.0055867650391235295,female
5e40e0209329cb02ef38a534,angry,2.324030455419978,1.8091462864456391,1.433024300940085,-0.2613677946183865,-0.2821062197861933,-0.19145555667892547,-0.1427368093906141,female
5e40e03b0b3f160367c205f0,sadness,2.2940996430405587,1.66534738191576,1.364694166804051,-1.2876413749571298,0.15393856686220642,-0.8590140309240737,0.24477190581625016,female
5e40e0499329cb02ef38a536,angry,2.278396257461684,1.740981515942357,1.404493544715806,-0.6741579655761547,-0.5878736452849218,-0.22594326799185108,-0.18558877089358078,female
5e40e06248600202f726fa23,sadness,2.4297176635821582,1.5224321412733446,1.3200910632089395,-1.2158209112881326,-0.0891566758399937,-0.8566001786575689,-0.03981330669417499,female
5e40e08a2b6c8802f2d858ba,angry,2.2034954463876866,1.763209168009763,1.3624572067039042,-0.04232580176369387,-0.4757541035548539,-0.2330725968878408,0.036293505585211466,female
5e40e0e0189842034d9f70e3,angry,2.064139998579805,1.7283214126495274,1.3926753407212598,-0.7468067031094698,0.5059062240689757,-0.6067608833807082,0.6352806389484895,female
5e40e0f39306c7039ddcc8e3,angry,2.3322582609257925,1.5423134991196732,1.3566919410307297,-0.7170086445370981,0.22541637582046384,-0.7288462941679635,0.2614665193652572,female
5e40e15d189842034d9f70e7,angry,2.225483457103076,1.6290491430773337,1.3955910706939187,2.023108986258921,-0.557016874070309,-0.3047687596818039,-0.08443343236909288,female
5e40e1760b3f160367c205f5,sadness,2.205966207145008,1.5728676821214362,1.3585571225645179,-1.3697745087484883,-0.0011522222034873175,-0.6534353523957056,0.013241279101213237,female
5e40e17a9306c7039ddcc8e5,angry,2.306466326480932,1.6029639274432368,1.3274267101494934,0.4032053679585845,-0.7946396424513464,-0.2395289899192854,-0.2690968277281687,female
5e40e1ae9329cb02ef38a541,sadness,2.256791196148214,1.5772721740563438,1.3587280776117492,-0.9947110037531904,0.11565828032360168,-0.7688446883238088,0.27825784382670415,female
