wav_id,situation,n_pauses,pause_dur_mean,pause_dur_std,total_pause_ratio,longest_pause_dur,n_frames
5e35529f5807b852d9e07feb,sadness,2,0.8,0.14,0.5177993527508091,0.9400000000000001,309
5e3552b55807b852d9e07ff1,sadness,3,0.68,0.27796882319185845,0.6415094339622641,0.98,318
5e3552985807b852d9e07fe9,sadness,4,0.525,0.27726341266023546,0.3602058319039451,0.8300000000000001,583
5e3552d25807b852d9e07ff6,sadness,2,1.205,0.10499999999999998,0.5849514563106797,1.31,412
5e3552ec5807b852d9e07ffd,sadness,2,0.95,0.34,0.47619047619047616,1.29,399
5e3553045807b852d9e08002,sadness,3,0.58,0.5033885179461288,0.4767123287671233,1.29,365
5e3552ba5807b852d9e07ff3,sadness,4,1.1075,0.7190053894095648,0.5127314814814814,2.13,864
5e3552e15807b852d9e07ff9,sadness,3,1.1066666666666667,0.5863067077524831,0.4940476190476191,1.93,672
5e3553005807b852d9e08001,sadness,4,0.94,0.41054841371024686,0.562874251497006,1.35,668
5e3553095807b852d9e08006,sadness,2,1.7349999999999999,0.725,0.6141592920353981,2.46,565
5e3553345807b852d9e08016,sadness,3,0.6666666666666666,0.6748991694237658,0.4357298474945534,1.62,459
5e3553205807b852d9e0800e,sadness,5,0.522,0.3043944808960899,0.39847328244274816,1.09,655
5e3553605807b852d9e08023,sadness,3,0.9199999999999999,0.6359769387852572,0.6494117647058824,1.74,425
5e3553745807b852d9e08029,sadness,2,1.06,0.3400000000000001,0.5872576177285319,1.4000000000000001,361
5e35533f5807b852d9e0801b,sadness,3,0.6466666666666666,0.4553631029799796,0.40756302521008403,1.25,476
5e35537e5807b852d9e0802c,sadness,3,0.8533333333333334,0.598293870564922,0.6095238095238095,1.62,420
5e3553905807b852d9e08033,sadness,1,1.03,0.0,0.33333333333333337,1.03,309
5e3553b45807b852d9e0803e,sadness,2,0.725,0.515,0.43806646525679754,1.24,331
5e3553b85807b852d9e08041,sadness,2,0.63,0.30000000000000004,0.3806646525679758,0.93,331
5e3553da5807b852d9e0804c,sadness,5,0.53,0.25744902408049636,0.5888888888888889,0.92,450
5e3553bc5807b852d9e08042,sadness,3,0.82,0.5162040940041707,0.6029411764705882,1.5,408
5e3554075807b852d9e0805b,sadness,2,0.8600000000000001,0.16999999999999998,0.525993883792049,1.03,327
5e3553d25807b852d9e08049,sadness,2,0.575,0.385,0.27058823529411763,0.96,425
5e3554055807b852d9e08058,sadness,1,1.6300000000000001,0.0,0.4808259587020649,1.6300000000000001,339
5e3554465807b852d9e0806d,sadness,2,0.79,0.19,0.5745454545454546,0.98,275
5e3553dc5807b852d9e0804f,sadness,4,0.49,0.26391286440793293,0.28781204111600583,0.9,681
5e3554075807b852d9e0805c,sadness,4,1.0350000000000001,0.2948304597561114,0.7554744525547445,1.31,548
5e3554545807b852d9e08073,sadness,2,0.625,0.03500000000000003,0.2777777777777778,0.66,450
5e35546d5807b852d9e08079,sadness,2,1.04,0.6200000000000001,0.5909090909090909,1.6600000000000001,352
5e3554675807b852d9e08078,sadness,3,0.9333333333333332,0.5492014404771917,0.5833333333333334,1.54,480
5e35544b5807b852d9e0806f,sadness,4,1.105,0.6637959023675877,0.6296296296296295,1.94,702
5e3554245807b852d9e08061,sadness,4,1.4475000000000002,0.965255795113399,0.6018711018711019,2.89,962
5e35547b5807b852d9e0807f,sadness,2,1.2650000000000001,0.1050000000000001,0.4650735294117647,1.37,544
5e3554055807b852d9e08059,sadness,7,1.032857142857143,0.3332401230221786,0.6763330215154351,1.67,1069
5e3554bc5807b852d9e08094,sadness,2,0.8899999999999999,0.26999999999999996,0.6180555555555555,1.16,288
5e3554df5807b852d9e0809e,sadness,2,0.78,0.30000000000000004,0.5842696629213483,1.08,267
5e35549c5807b852d9e08087,sadness,3,0.8566666666666668,0.7289413937728847,0.5000000000000001,1.86,514
5e35551e5807b852d9e080b2,sadness,2,0.76,0.56,0.5984251968503937,1.32,254
5e3555125807b852d9e080af,sadness,1,0.53,0.0,0.2928176795580111,0.53,181
5e3554fd5807b852d9e080a6,sadness,3,0.89,0.4768647607026546,0.5717344753747323,1.55,467
5e35549b5807b852d9e08086,sadness,3,1.1433333333333335,0.4860955553066587,0.5678807947019868,1.6,604
5e3555355807b852d9e080bc,sadness,4,0.36750000000000005,0.19382659776202027,0.5034246575342467,0.68,292
5e3555005807b852d9e080a7,sadness,2,0.915,0.19500000000000006,0.32854578096947934,1.11,557
5e35555d5807b852d9e080c5,sadness,4,0.36750000000000005,0.1840346434777974,0.35000000000000003,0.65,420
5e3555335807b852d9e080bb,sadness,2,1.0950000000000002,0.275,0.44064386317907456,1.37,497
5e3555ea5807b852d9e080f0,sadness,3,0.45999999999999996,0.2255363976538303,0.45245901639344255,0.77,305
5e3555835807b852d9e080d0,sadness,4,0.91,0.45743852045930716,0.5824,1.44,625
5e3555a85807b852d9e080dc,sadness,5,0.9460000000000001,0.7882030195324045,0.6652601969057665,2.16,711
5e3555af5807b852d9e080de,sadness,4,1.0075,0.4172154719087009,0.5773638968481375,1.44,698
5e3555f35807b852d9e080f4,sadness,2,0.525,0.135,0.4069767441860465,0.66,258
5e3555765807b852d9e080ce,sadness,2,2.7350000000000003,1.115,0.6301843317972351,3.85,868
5e35563c5807b852d9e08108,sadness,3,0.6133333333333334,0.3026916289265731,0.6571428571428571,1.04,280
5e3556275807b852d9e08104,sadness,3,0.8533333333333334,0.2321398046197353,0.6153846153846154,1.17,416
5e3556145807b852d9e080fc,sadness,7,0.5457142857142857,0.2882884043482024,0.5013123359580052,1.0,762
5e35564a5807b852d9e0810f,sadness,2,0.7999999999999999,0.64,0.599250936329588,1.44,267
5e3556b15807b852d9e08129,sadness,2,0.535,0.0050000000000000044,0.36026936026936024,0.54,297
5e3556d85807b852d9e08136,sadness,3,0.6466666666666666,0.08055363982396382,0.47549019607843135,0.76,408
5e3556635807b852d9e08116,sadness,3,0.52,0.2315167380558045,0.31137724550898205,0.84,501
5e35571e5807b852d9e0814a,sadness,2,0.9550000000000001,0.16500000000000004,0.5634218289085546,1.12,339
5e3557555807b852d9e0815b,sadness,2,0.79,0.41,0.4906832298136646,1.2,322
5e3557775807b852d9e08163,sadness,2,0.40499999999999997,0.175,0.2477064220183486,0.58,327
5e35553b5807b852d9e080be,sadness,8,1.6524999999999999,1.4767087559840633,0.8452685421994884,4.01,1564
5e3557755807b852d9e08162,sadness,3,1.2333333333333334,0.6444808418840358,0.6401384083044983,1.79,578
5e3556615807b852d9e08115,sadness,5,1.562,1.1305644607893883,0.764187866927593,3.5300000000000002,1022
5e3557435807b852d9e08156,sadness,4,1.7325000000000002,1.2440332592016983,0.7751677852348995,3.85,894
5e3557ae5807b852d9e08172,sadness,3,0.8366666666666668,0.16858891488535724,0.6640211640211641,0.98,378
5e3557ca5807b852d9e08177,sadness,3,0.87,0.4597825573029059,0.597254004576659,1.21,437
5e3557f25807b852d9e08181,sadness,2,0.74,0.53,0.2977867203219316,1.27,497
5e3557d65807b852d9e0817b,sadness,3,0.9033333333333333,0.6805063474273322,0.6577669902912621,1.85,412
5e35579b5807b852d9e0816c,sadness,5,0.7200000000000001,0.223069495897579,0.33802816901408456,1.05,1065
5e355aae5807b852d9e08217,sadness,2,0.61,0.29000000000000004,0.39999999999999997,0.9,305
5e355a9a5807b852d9e08211,sadness,2,1.0350000000000001,0.29500000000000004,0.4312500000000001,1.33,480
5e355a835807b852d9e0820d,sadness,2,1.545,0.385,0.6011673151750972,1.93,514
5e355ac15807b852d9e0821c,sadness,2,1.0750000000000002,0.795,0.6957928802588998,1.87,309
5e355ad25807b852d9e0821e,sadness,2,1.135,0.10499999999999998,0.5135746606334842,1.24,442
5e355b385807b852d9e08233,sadness,2,0.24,0.08,0.12151898734177215,0.32,395
5e355b5a5807b852d9e0823b,sadness,2,1.19,0.42000000000000004,0.6761363636363636,1.61,352
5e355b6a5807b852d9e08241,sadness,2,0.9550000000000001,0.665,0.5052910052910053,1.62,378
5e355b495807b852d9e08237,sadness,3,0.8166666666666668,0.061824123303304696,0.533769063180828,0.87,459
5e355b7b5807b852d9e08243,sadness,2,0.8600000000000001,0.26000000000000006,0.4455958549222799,1.12,386
5e355c195807b852d9e0825e,sadness,2,0.81,0.53,0.4954128440366973,1.34,327
5e355bdf5807b852d9e08253,sadness,2,2.1950000000000003,0.31500000000000006,0.7173202614379086,2.5100000000000002,612
5e355bf45807b852d9e08257,sadness,2,1.165,0.33499999999999996,0.5600961538461539,1.5,416
5e355c285807b852d9e08262,sadness,2,1.1,0.14,0.5339805825242718,1.24,412
5e355c045807b852d9e08258,sadness,3,0.7233333333333333,0.4962750133634464,0.3807017543859649,1.3900000000000001,570
5e355c875807b852d9e0827b,sadness,2,0.985,0.715,0.5726744186046512,1.7,344
5e355c405807b852d9e0826b,sadness,3,1.2566666666666668,0.2623398982660134,0.5370370370370371,1.62,702
5e355c565807b852d9e08270,sadness,4,0.52,0.32411417741283705,0.3707664884135472,1.03,561
5e355caf5807b852d9e08288,sadness,3,1.31,1.105531546361297,0.751434034416826,2.87,523
5e355c965807b852d9e08281,sadness,3,1.2966666666666666,0.8101165896887244,0.5858433734939759,2.04,664
5e355cd35807b852d9e0828f,sadness,2,1.005,0.0050000000000000044,0.6146788990825688,1.01,327
5e355cc15807b852d9e0828b,sadness,3,0.9633333333333333,0.06944222218666554,0.5226039783001808,1.05,553
5e355d185807b852d9e08298,sadness,3,0.6866666666666666,0.4552166761249221,0.47575057736720555,1.32,433
5e355c6b5807b852d9e08276,sadness,6,0.8083333333333332,0.30328296285079315,0.4787759131293188,1.1400000000000001,1013
5e355ea15807b852d9e082d7,sadness,2,1.025,0.06500000000000006,0.5555555555555555,1.09,369
5e355e535807b852d9e082ce,sadness,2,1.31,0.37999999999999995,0.7024128686327078,1.69,373
5e355eac5807b852d9e082d8,sadness,3,0.5866666666666666,0.4446221866808817,0.56957928802589,1.2,309
5e355e625807b852d9e082d1,sadness,3,1.0866666666666667,0.8641501927070061,0.7102396514161221,2.24,459
5e355ee15807b852d9e082db,sadness,2,0.67,0.16000000000000003,0.47857142857142854,0.8300000000000001,280
5e355ecc5807b852d9e082da,sadness,4,0.61,0.5291030145444269,0.46653919694072654,1.48,523
5e3564375807b852d9e08353,sadness,3,0.25333333333333335,0.01699673171197595,0.19437340153452684,0.27,391
5e35646b5807b852d9e08368,sadness,3,0.35666666666666663,0.16937794687883334,0.42125984251968496,0.58,254
5e3574cd5807b852d9e08420,sadness,3,0.5233333333333333,0.2485066509282107,0.6085271317829457,0.76,258
5e3574775807b852d9e08417,sadness,3,0.92,0.90380676400803,0.7150259067357514,2.19,386
5e3563cd5807b852d9e08334,sadness,2,2.52,0.57,0.7647951441578149,3.09,659
5e3574db5807b852d9e08421,sadness,4,0.33,0.1387443692551161,0.5019011406844107,0.47000000000000003,263
5e35644f5807b852d9e0835f,sadness,7,0.3614285714285714,0.18035113144154347,0.3342140026420079,0.61,757
5e3564675807b852d9e08367,sadness,3,1.2633333333333334,0.12364824660660939,0.5786259541984733,1.37,655
5e3575565807b852d9e0842c,sadness,3,0.36333333333333334,0.23893281249943238,0.40221402214022145,0.7000000000000001,271
5e3575755807b852d9e0842e,sadness,2,0.46,0.18,0.41818181818181815,0.64,220
5e35773b5807b852d9e08444,sadness,2,0.255,0.09500000000000001,0.3017751479289941,0.35000000000000003,169
5e3575965807b852d9e08430,sadness,3,0.38333333333333336,0.21296843793284387,0.5927835051546393,0.68,194
5e3575855807b852d9e0842f,sadness,2,0.4,0.0,0.3508771929824561,0.4,228
5e35774a5807b852d9e08445,sadness,1,0.5,0.0,0.2040816326530612,0.5,245
5e35777b5807b852d9e08448,sadness,2,0.42500000000000004,0.014999999999999986,0.5029585798816568,0.44,169
5e3578115807b852d9e0844b,sadness,2,0.245,0.09500000000000001,0.35251798561151076,0.34,139
5e35781d5807b852d9e0844c,sadness,1,0.75,0.0,0.4437869822485207,0.75,169
5e357a0c5807b852d9e0847d,sadness,2,0.26,0.06,0.46017699115044247,0.32,113
5e3578485807b852d9e0844f,sadness,2,0.27,0.11,0.34615384615384615,0.38,156
5e357a2a5807b852d9e08484,sadness,3,0.3833333333333333,0.24729649321321875,0.618279569892473,0.73,186
5e357a3e5807b852d9e08487,sadness,2,0.38,0.19999999999999998,0.46341463414634143,0.58,164
5e357ae35807b852d9e0848f,sadness,2,0.245,0.085,0.3223684210526316,0.33,152
5e357ac55807b852d9e0848d,sadness,3,0.31,0.08831760866327847,0.5670731707317073,0.43,164
5e3564435807b852d9e08357,sadness,8,1.2850000000000001,0.9202852818555778,0.6871657754010696,3.0300000000000002,1496
5e357aae5807b852d9e0848b,sadness,1,0.44,0.0,0.23655913978494622,0.44,186
5e357b485807b852d9e08499,sadness,2,0.31,0.10000000000000003,0.44604316546762585,0.41000000000000003,139
5e357b545807b852d9e0849a,sadness,3,0.2866666666666667,0.14055445761538676,0.6013986013986015,0.48,143
5e3580615807b852d9e08516,sadness,3,0.5533333333333333,0.24362995619495476,0.576388888888889,0.75,288
5e357c745807b852d9e084ac,sadness,2,0.7000000000000001,0.24000000000000002,0.2997858672376874,0.9400000000000001,467
5e357fb75807b852d9e08508,sadness,6,0.3033333333333333,0.1473846064628943,0.31487889273356395,0.53,578
5e35822b5807b852d9e0852e,sadness,6,0.5233333333333333,0.3948276698622944,0.5385934819897085,1.3800000000000001,583
5e3582405807b852d9e0852f,sadness,4,0.8,0.381247950814165,0.6611570247933884,1.26,484
5e3580d45807b852d9e08522,sadness,9,0.47333333333333333,0.4675467891024384,0.5188794153471376,1.6400000000000001,821
5e362d9bbacf60088a5ad9e9,sadness,3,0.9366666666666665,0.5508982563857766,0.6690476190476189,1.44,420
5e362da08661d6073410fb3a,sadness,2,0.495,0.10499999999999998,0.3707865168539326,0.6,267
5e3580eb5807b852d9e08523,sadness,5,0.6980000000000001,0.30954159655852387,0.388641425389755,1.16,898
5e362dcdbacf60088a5ad9f1,sadness,2,0.53,0.07999999999999999,0.37857142857142856,0.61,280
5e362decbacf60088a5ad9f7,sadness,2,0.555,0.095,0.3226744186046512,0.65,344
5e362e118661d6073410fb4e,sadness,2,0.6000000000000001,0.23000000000000004,0.4562737642585552,0.8300000000000001,263
5e362e01bacf60088a5ad9fc,sadness,2,0.77,0.5700000000000001,0.4425287356321839,1.34,348
5e362ddbbacf60088a5ad9f3,sadness,1,0.26,0.0,0.059496567505720827,0.26,437
5e362e5bbacf60088a5ada0c,sadness,3,0.44,0.2687005768508881,0.375,0.81,352
5e362e5b8661d6073410fb59,sadness,3,0.27666666666666667,0.1297005097222915,0.2881944444444445,0.46,288
5e362dfd8661d6073410fb47,sadness,5,0.326,0.1160344776348823,0.3622222222222222,0.45,450
5e362e90bacf60088a5ada19,sadness,2,0.42000000000000004,0.05000000000000002,0.30996309963099633,0.47000000000000003,271
5e362e878661d6073410fb61,sadness,1,0.6900000000000001,0.0,0.31363636363636366,0.6900000000000001,220
5e362e6cbacf60088a5ada0f,sadness,1,0.45,0.0,0.20833333333333331,0.45,216
5e362e958661d6073410fb63,sadness,2,0.37,0.07,0.33035714285714285,0.44,224
5e362eec8661d6073410fb6e,sadness,1,0.32,0.0,0.15763546798029554,0.32,203
5e362f15bacf60088a5ada31,sadness,0,0.0,0.0,0.0,0.0,211
5e362f018661d6073410fb76,sadness,1,0.3,0.0,0.13888888888888887,0.3,216
5e362f26bacf60088a5ada32,sadness,3,0.4633333333333333,0.3866379299666406,0.44267515923566875,1.01,314
5e362fe18661d6073410fba5,sadness,3,0.44,0.2051016008388688,0.3987915407854985,0.73,331
5e362ff68661d6073410fbaa,sadness,4,0.8474999999999999,0.6779887535940401,0.7533333333333333,1.81,450
5e36300a8661d6073410fbae,sadness,2,1.03,0.78,0.5786516853932584,1.81,356
5e3630338661d6073410fbb4,sadness,2,1.17,0.35,0.698507462686567,1.52,335
5e363007bacf60088a5ada55,sadness,3,1.0,0.5256107558513873,0.5,1.68,600
5e3630998661d6073410fbc6,sadness,2,0.495,0.155,0.3707865168539326,0.65,267
5e362fdf8661d6073410fba4,sadness,3,1.9933333333333334,1.6061824996625456,0.7512562814070353,4.24,796
5e3630b5bacf60088a5ada7d,sadness,2,0.39,0.03,0.312,0.42,250
5e3630468661d6073410fbb9,sadness,5,0.714,0.4497821694998591,0.49652294853963835,1.52,719
5e3630c3bacf60088a5ada7f,sadness,3,0.31,0.10801234497346433,0.18235294117647058,0.46,510
5e363103bacf60088a5ada8f,sadness,2,0.4,0.07,0.26578073089701,0.47000000000000003,301
5e3630fc8661d6073410fbdc,sadness,2,1.005,0.515,0.38728323699421957,1.52,519
5e36310ebacf60088a5ada90,sadness,5,0.836,0.637325662436403,0.5741758241758241,1.97,728
5e3631148661d6073410fbe0,sadness,3,1.01,0.24344746182013624,0.5941176470588235,1.33,510
5e363132bacf60088a5ada95,sadness,3,0.44333333333333336,0.19154343864744855,0.39233038348082594,0.63,339
5e3631198661d6073410fbe2,sadness,3,0.37999999999999995,0.11575836902790225,0.22529644268774698,0.49,506
5e36314c8661d6073410fbf1,sadness,2,0.835,0.09500000000000003,0.33874239350912777,0.93,493
5e363166bacf60088a5ada9e,sadness,2,0.315,0.025000000000000022,0.33157894736842103,0.34,190
5e363160bacf60088a5ada9b,sadness,2,1.28,0.35000000000000003,0.5378151260504203,1.6300000000000001,476
5e3631648661d6073410fbf6,sadness,2,0.715,0.24499999999999997,0.3961218836565097,0.96,361
5e363174bacf60088a5adaa1,sadness,2,0.79,0.07,0.5917602996254682,0.86,267
5e3631268661d6073410fbe5,sadness,6,0.7033333333333333,0.7868432005312255,0.4484590860786397,2.38,941
5e363187bacf60088a5adaa5,sadness,2,1.59,0.24,0.698901098901099,1.83,455
5e363198bacf60088a5adaa7,sadness,2,0.81,0.42,0.5242718446601943,1.23,309
5e3631a68661d6073410fbff,sadness,2,0.645,0.0050000000000000044,0.5352697095435685,0.65,241
5e3631c5bacf60088a5adab0,sadness,2,0.21500000000000002,0.05500000000000001,0.19196428571428573,0.27,224
5e3631448661d6073410fbed,sadness,4,1.3925,0.5947425913788249,0.561491935483871,2.15,992
5e3631d18661d6073410fc08,sadness,2,0.34500000000000003,0.115,0.20058139534883723,0.46,344
5e36320a8661d6073410fc12,sadness,2,0.5650000000000001,0.11500000000000002,0.29274611398963735,0.68,386
5e3631dfbacf60088a5adab7,sadness,4,0.36750000000000005,0.15658464164789598,0.43880597014925377,0.59,335
5e363201bacf60088a5adabf,sadness,1,0.43,0.0,0.11139896373056996,0.43,386
5e3631f0bacf60088a5adabb,sadness,3,0.65,0.4666904755831214,0.4211663066954644,1.31,463
5e363214bacf60088a5adac5,sadness,2,0.38,0.19999999999999998,0.35185185185185186,0.58,216
5e363233bacf60088a5adace,sadness,2,0.915,0.335,0.5683229813664596,1.25,322
5e36321cbacf60088a5adac6,sadness,3,0.6533333333333333,0.11728408057172787,0.4083333333333333,0.76,480
5e3632418661d6073410fc1f,sadness,3,0.59,0.14988884770611413,0.34705882352941175,0.8,510
5e3632588661d6073410fc23,sadness,3,0.6466666666666667,0.3763272807307786,0.44803695150115475,1.09,433
5e363232bacf60088a5adacd,sadness,4,0.9299999999999999,0.2922327839240491,0.4119601328903654,1.43,903
5e363294bacf60088a5adadc,sadness,2,0.255,0.03499999999999999,0.22767857142857142,0.29,224
5e3632818661d6073410fc2a,sadness,3,0.8466666666666667,0.6449978466802987,0.574660633484163,1.71,442
5e36324f8661d6073410fc21,sadness,3,1.58,0.8668333173107734,0.548611111111111,2.77,864
5e3632698661d6073410fc26,sadness,3,1.0966666666666667,0.29272664533466863,0.3902728351126928,1.51,843
5e36326abacf60088a5adad6,sadness,4,0.825,0.3833079701754191,0.39568345323741005,1.29,834
5e3632b1bacf60088a5adae0,sadness,2,0.73,0.0,0.5309090909090909,0.73,275
5e3632bfbacf60088a5adae4,sadness,3,0.38999999999999996,0.08524474568362948,0.45348837209302323,0.51,258
5e3632b6bacf60088a5adae3,sadness,2,0.44000000000000006,0.11000000000000001,0.2732919254658385,0.55,322
5e3632a3bacf60088a5adadf,sadness,2,0.295,0.075,0.12190082644628099,0.37,484
5e3632d58661d6073410fc40,sadness,2,0.195,0.045,0.16182572614107885,0.24,241
5e3632e38661d6073410fc44,sadness,2,0.23,0.04000000000000001,0.16428571428571428,0.27,280
5e3632d98661d6073410fc42,sadness,3,0.4366666666666667,0.17441967269268174,0.4119496855345912,0.68,318
5e3632fbbacf60088a5adaee,sadness,2,0.645,0.235,0.5758928571428571,0.88,224
5e3632eabacf60088a5adaea,sadness,3,0.6999999999999998,0.5283937925449163,0.5817174515235456,1.44,361
5e3632d88661d6073410fc41,sadness,2,1.575,0.845,0.6022944550669216,2.42,523
5e3632ebbacf60088a5adaeb,sadness,2,1.145,0.03499999999999992,0.7003058103975536,1.18,327
5e363325bacf60088a5adaf9,sadness,3,0.5366666666666667,0.18838494867926392,0.575,0.8,280
5e36333d8661d6073410fc4d,sadness,2,0.325,0.025000000000000022,0.2159468438538206,0.35000000000000003,301
5e363361bacf60088a5adb05,sadness,1,0.27,0.0,0.12053571428571429,0.27,224
5e363354bacf60088a5adb02,sadness,2,0.46499999999999997,0.04500000000000001,0.3431734317343173,0.51,271
5e3632fcbacf60088a5adaef,sadness,3,0.8066666666666666,0.369353790047188,0.4908722109533469,1.23,493
5e363370bacf60088a5adb08,sadness,2,0.455,0.24500000000000002,0.31597222222222227,0.7000000000000001,288
5e363365bacf60088a5adb06,sadness,2,0.9,0.06999999999999995,0.4986149584487535,0.97,361
5e3633758661d6073410fc53,sadness,2,1.27,0.25,0.7134831460674157,1.52,356
5e36339a8661d6073410fc5c,sadness,2,0.245,0.044999999999999984,0.22685185185185183,0.29,216
5e36338fbacf60088a5adb0d,sadness,1,0.17,0.0,0.08947368421052632,0.17,190
5e36338a8661d6073410fc5a,sadness,2,0.81,0.26,0.5031055900621118,1.07,322
5e3633878661d6073410fc59,sadness,2,1.0699999999999998,0.36,0.5927977839335179,1.43,361
5e3633968661d6073410fc5b,sadness,2,1.005,0.7150000000000001,0.4466666666666666,1.72,450
5e3633cc8661d6073410fc62,sadness,3,0.52,0.3302524287066889,0.6473029045643154,0.98,241
5e3633acbacf60088a5adb12,sadness,1,0.3,0.0,0.0635593220338983,0.3,472
5e3633bfbacf60088a5adb16,sadness,2,0.35000000000000003,0.2,0.20895522388059704,0.55,335
5e3633d1bacf60088a5adb1c,sadness,2,0.225,0.035,0.23684210526315788,0.26,190
5e3633bb8661d6073410fc5f,sadness,3,0.57,0.2706781606754905,0.44764397905759157,0.84,382
5e3633f7bacf60088a5adb21,sadness,2,0.575,0.024999999999999967,0.41818181818181815,0.6,275
5e363415bacf60088a5adb26,sadness,2,0.7100000000000001,0.24000000000000002,0.5000000000000001,0.9500000000000001,284
5e363425bacf60088a5adb2b,sadness,2,0.755,0.275,0.6265560165975104,1.03,241
5e363444bacf60088a5adb31,sadness,1,0.44,0.0,0.2167487684729064,0.44,203
5e36339abacf60088a5adb0e,sadness,6,0.5683333333333334,0.4180676447126177,0.36587982832618027,1.42,932
5e3634768661d6073410fc8b,sadness,2,0.5650000000000001,0.095,0.3284883720930233,0.66,344
5e36347bbacf60088a5adb3f,sadness,1,1.16,0.0,0.31780821917808216,1.16,365
5e36349f8661d6073410fc92,sadness,2,0.37,0.20999999999999996,0.19576719576719576,0.58,378
5e36348f8661d6073410fc90,sadness,2,0.53,0.35,0.25728155339805825,0.88,412
5e3634a2bacf60088a5adb47,sadness,3,0.7799999999999999,0.46180804092898453,0.4333333333333333,1.33,540
5e3635118661d6073410fc9f,sadness,1,0.55,0.0,0.21317829457364343,0.55,258
5e3634b0bacf60088a5adb49,sadness,3,0.7466666666666667,0.40011109568329756,0.5670886075949367,1.24,395
5e3634878661d6073410fc8e,sadness,1,3.02,0.0,0.47335423197492166,3.02,638
5e3634e68661d6073410fc98,sadness,2,1.385,0.405,0.4489465153970827,1.79,617
5e36351fbacf60088a5adb58,sadness,2,0.445,0.215,0.1869747899159664,0.66,476
5e3634ba8661d6073410fc94,sadness,4,0.5825,0.39537166059291606,0.35572519083969467,1.24,655
5e363531bacf60088a5adb5b,sadness,1,0.16,0.0,0.040920716112531966,0.16,391
5e36352ebacf60088a5adb5a,sadness,6,0.3183333333333333,0.0926312882106017,0.44110854503464203,0.47000000000000003,433
5e363551bacf60088a5adb5e,sadness,2,0.835,0.24500000000000005,0.34151329243353784,1.08,489
5e3635548661d6073410fcab,sadness,3,0.6133333333333334,0.2714569742866978,0.4125560538116592,0.92,446
5e36356ebacf60088a5adb62,sadness,3,1.3466666666666667,0.41249915824829936,0.5722379603399433,1.75,706
5e36358e8661d6073410fcb0,sadness,3,0.7333333333333334,0.3866379299666406,0.3893805309734513,1.17,565
5e36378f8661d6073410fcf3,sadness,3,0.37000000000000005,0.12027745701779145,0.35922330097087385,0.54,309
5e363574bacf60088a5adb64,sadness,3,0.9066666666666666,0.4198677040317449,0.39249639249639245,1.5,693
5e3635aa8661d6073410fcb3,sadness,6,0.36333333333333334,0.19163043135739746,0.39138240574506283,0.66,557
5e363584bacf60088a5adb65,sadness,4,1.225,0.5892580080066795,0.5280172413793104,1.78,928
5e3638538661d6073410fd12,sadness,4,0.6325000000000001,0.3020244195425264,0.5131845841784991,1.01,493
5e3637ebbacf60088a5adbc2,sadness,4,0.8625,0.3743243914040334,0.5877342419080068,1.44,587
5e3638008661d6073410fd02,sadness,3,1.3433333333333335,0.3759728122558273,0.6912521440823328,1.72,583
5e3638cfbacf60088a5adbee,sadness,3,0.5933333333333334,0.3282614134429381,0.45524296675191817,0.97,391
5e3638f0bacf60088a5adbef,sadness,2,0.935,0.635,0.5123287671232877,1.57,365
5e36392ebacf60088a5adbfc,sadness,2,0.37,0.16,0.26428571428571423,0.53,280
5e36393bbacf60088a5adbfe,sadness,3,0.7266666666666667,0.3308910528994232,0.470842332613391,0.99,463
5e3639e08661d6073410fd50,sadness,1,0.46,0.0,0.16727272727272727,0.46,275
5e363967bacf60088a5adc01,sadness,3,0.2966666666666667,0.09104333522498442,0.2036613272311213,0.38,437
5e36392b8661d6073410fd38,sadness,5,1.014,0.5829099415861768,0.5342465753424658,1.9000000000000001,949
5e3638bdbacf60088a5adbeb,sadness,8,0.6775,0.38163300433793723,0.41310975609756095,1.1500000000000001,1312
5e363904bacf60088a5adbf7,sadness,4,1.0175,0.6045401144671874,0.4306878306878307,1.86,945
5e363a29bacf60088a5adc12,sadness,2,1.505,0.21499999999999997,0.6951501154734411,1.72,433
5e3639f28661d6073410fd52,sadness,2,0.47,0.16,0.16491228070175437,0.63,570
5e363a06bacf60088a5adc0f,sadness,5,0.49400000000000005,0.3177797979733766,0.3926868044515104,1.07,629
5e363a2bbacf60088a5adc13,sadness,3,0.3833333333333333,0.19293061504650377,0.23760330578512395,0.65,484
5e363ab88661d6073410fd68,sadness,2,0.66,0.34,0.4271844660194175,1.0,309
5e363a3fbacf60088a5adc14,sadness,4,0.4625,0.25488968201949647,0.3783231083844581,0.8300000000000001,489
5e363b5ebacf60088a5adc3d,sadness,4,0.6,0.2960574268617493,0.6349206349206349,1.03,378
5e363beb8661d6073410fdb4,sadness,5,0.734,0.2902826209059027,0.45875,1.07,800
5e363c5ebacf60088a5adc68,sadness,3,0.8733333333333334,0.4927699485786672,0.5658747300215983,1.3900000000000001,463
5e363c62bacf60088a5adc69,sadness,2,1.2650000000000001,0.05500000000000005,0.48747591522157996,1.32,519
5e363c49bacf60088a5adc61,sadness,2,3.15,1.5699999999999998,0.8559782608695652,4.72,736
5e363c078661d6073410fdb6,sadness,7,0.7328571428571428,0.3763628297160025,0.5405690200210747,1.21,949
5e363c6e8661d6073410fdc2,sadness,2,0.79,0.42,0.46607669616519176,1.21,339
