wav_id,situation,f1_mean,f2_mean,f3_mean,f4_mean,formant_roughness_mean,formant_roughness_std,melodic_dissonance_mean,melodic_dissonance_std,pitch_class_entropy,n_valid_formant_frames,n_voiced_pitch_frames
5e4815062a2d173b73a02cc4,angry,868.2884192073914,1859.8259408153904,2783.7936975921116,3518.790409075511,0.002396274767376928,0.005527204180510048,0.06471775945969432,0.06134653038011202,3.044246757693833,1171,87
5e4815f0c38c123b9ec6d84b,angry,692.8637492821307,1461.6965878215992,2274.2275913418916,3306.1928727601135,0.0005740092558161275,0.0026768872322996393,0.05552660839808522,0.05958076014255139,2.949006074167858,470,72
5e48154fc38c123b9ec6d847,angry,761.1701090458756,1689.2750557643017,2669.1752933549265,3510.251680520594,0.0012082808797684555,0.004050934220417623,0.05792270481213063,0.05470473408345911,2.9431818336738576,1153,118
5e4815d1963e443aee02b2a1,angry,747.9440057162886,1725.545273319674,2533.618558778919,3495.1546364406363,0.0009598858963309429,0.003402438898607939,0.07513821943567967,0.0631446447959885,3.360042367486547,821,118
5e48180ec38c123b9ec6d862,angry,761.9910344957766,1622.6788451230884,2437.816106675968,3277.461896007192,0.0010256831378338436,0.004013274913912025,0.03856911730523213,0.053458220814433466,2.5376665361068165,534,78
5e48185d963e443aee02b2b9,angry,695.2865251302461,1586.031013150006,2399.252312054777,3241.2452423777063,0.0013171854669482327,0.004546964175630229,0.06462126840405863,0.06371864077357453,2.914311773475929,508,65
5e4816767bef803b4851da3b,angry,707.5202333697093,1652.8367930520485,2460.04388338624,3370.239447612794,0.000550158021341128,0.002692968008368239,0.07446029294980695,0.06392338052381769,3.2981246752623434,675,106
5e48193c8849ac3aacea5227,angry,709.4622116414877,1664.4490391817953,2438.0862234174424,3266.6728829404487,0.0014655727884288151,0.00428384623828724,0.048140541983719976,0.05648363398217099,2.7324216811504503,624,90
5e4818ef8849ac3aacea5225,angry,740.5346739974522,1655.950163673102,2454.1227502940033,3276.900670035521,0.0016906640147653655,0.004732618302334502,0.0480956988941112,0.05875375964545239,2.637641014886934,867,119
5e481d3d8849ac3aacea5246,angry,685.2325941094892,1561.2179648437636,2383.0158305362593,3358.5628942825447,0.0013672218676817243,0.004461929452843987,0.055374835767283824,0.06107767059653788,2.7716195442577534,728,99
5e481955c38c123b9ec6d867,angry,705.6819706932595,1618.5350164312445,2455.396716879179,3295.5637262317364,0.0015467814486453348,0.004726144079172406,0.03964838533072169,0.051640792857955656,2.7989578973125964,1050,159
5e481d8e2a2d173b73a02d19,angry,709.0347110055915,1623.5443923640692,2428.8433313224596,3467.8440263199304,0.0013129147679961514,0.004371467553869154,0.03892605199349979,0.05320721108837495,2.836452612031223,747,101
5e481d73c38c123b9ec6d898,angry,705.8735359127608,1670.4262315314627,2479.3018450170307,3389.4324697258,0.0011910544350930501,0.004312433732456151,0.05316033121178994,0.058714372767661914,2.7559064245184066,806,119
5e481df1f2fe7a3b1d544c4b,angry,528.3627645936513,1464.3824090532214,2397.7966597173913,3345.9950192255137,0.0015131204544418038,0.0052961725101439575,0.057354439859547954,0.06482712168799673,2.9338608864572975,611,93
5e481dd32a2d173b73a02d1b,angry,780.3228690498922,1727.9803293870493,2517.0824171635827,3471.8723166206337,0.0009038546897623109,0.003273953994560762,0.06956700102567744,0.06162305620073713,3.0373882354249027,899,133
5e4820157bef803b4851da85,angry,660.6108235353715,1547.3129246873916,2330.844982636227,3192.863169461052,0.001535655958885435,0.0050270639795024835,0.054443504580934395,0.06407940210544137,2.8474014140679698,734,98
5e481ff98849ac3aacea5261,angry,696.7370977161671,1554.3411125190125,2343.4887933675614,3228.210953448351,0.0011581516992068717,0.004309344591144324,0.04246824859819264,0.05728357800788606,2.7193838506468726,803,99
5e4820db7bef803b4851da8a,angry,758.9130433541733,1625.071145500444,2572.454834679224,3508.5363879057086,0.0005390767433373978,0.002347741039719423,0.05104382751804868,0.06443893538015555,3.123711453722448,589,79
5e4820932a2d173b73a02d2a,angry,681.7227385725358,1520.951061645072,2437.3952931647473,3394.381718472467,0.0007930356668705276,0.003294742476460424,0.04473336289844908,0.054355907667362126,2.9594949805271358,747,106
5e482072f2fe7a3b1d544c58,angry,611.6151272703202,1499.590837175111,2366.9707757464653,3300.9724395511225,0.00086833924988077,0.0035662702719021382,0.04672325120141691,0.05571970584735036,2.907206612899186,927,134
5e4820522a2d173b73a02d29,angry,667.0343528749914,1608.1032102216718,2426.534051850238,3291.3792031008993,0.0010987848368132326,0.003956143341315678,0.04069911089205085,0.05240913499783674,2.787208000968943,1067,153
5e482cac7bef803b4851da9a,angry,565.6955287087591,1346.1162070234157,2263.7637836621993,3225.426992687142,0.0006632002967722242,0.0029952605278750722,0.06821019772633666,0.05785458495222741,2.818585823189673,391,54
5e482cc18849ac3aacea527d,angry,473.74695242363765,1146.9762081516897,2018.2119719607722,3008.3122905046234,8.529482934404614e-05,0.00027892809669324907,0.05989760297556094,0.05730540341576401,3.2155097569401754,263,42
5e482128c38c123b9ec6d8aa,angry,773.7577302805255,1685.9671542142958,2526.760241540009,3350.723274434692,0.001081213669202172,0.003919271750965816,0.0636269687037946,0.06026104524739432,3.2855385856729353,666,97
5e48210ec38c123b9ec6d8a9,angry,688.3764750980828,1630.640766408748,2475.8773602005012,3386.1753930965037,0.0009442343890843105,0.0034075440439948193,0.050585453839451275,0.05715096739858755,3.084560510824855,872,127
5e482f1c963e443aee02b30b,angry,550.0058740103015,1400.1079048506037,2296.88852436458,3221.163603680459,0.00040233630794842646,0.0017424828510061916,0.07863946834765342,0.0676433420576355,3.0935916998128046,275,44
5e48213f963e443aee02b2eb,angry,704.4689261764071,1585.4511628032315,2393.1087349795575,3254.664336609387,0.0011366500195651903,0.004040232854790667,0.06219790466798341,0.06340730529689471,3.179202406602528,1060,141
5e482cd4963e443aee02b300,angry,460.83867097555907,1118.7982420624776,2098.869346824602,3072.2783050761486,0.0005515421917873368,0.0029204406260950762,0.08140043139352307,0.06115984385023712,3.4079346049144412,689,107
5e482cf28849ac3aacea527e,angry,520.3929024107671,1245.7620672842468,2259.77984163663,3154.150446903086,0.0006901542632602798,0.002677376520108002,0.07385239103617464,0.06535059536479781,3.0548281883121113,681,105
5e48215c8849ac3aacea5264,angry,620.9944214449957,1481.960298386112,2327.6705324550544,3225.994109486416,0.001157029512081699,0.004228818679858395,0.05932242490519918,0.060785088805995514,3.0326483622419467,1161,158
5e48305a8849ac3aacea5288,angry,485.1936972591253,1177.2344303865532,2216.0020377301967,3192.3810584220055,0.0003463859592414025,0.0018033290689706515,0.06699499602768522,0.05904196708936078,3.08105618160453,476,68
5e4830298849ac3aacea5286,angry,469.8629223062646,1205.1453881830075,2249.7671651530727,3189.263013551049,0.001121188370707347,0.004116596970289156,0.06353985422653004,0.06047474417877466,2.7489241568597365,625,98
5e485bd67bef803b4851daac,angry,675.7305218025123,1609.6864850612985,2586.242826962715,3528.7174732490676,0.0005264368380238264,0.0024238811423853753,0.06426086494799874,0.06130763601070095,3.1667013440247236,470,74
5e485c9a2a2d173b73a02d59,angry,872.4407647136928,1756.0327672753324,2666.8466317157954,3591.3275345177353,0.0003764578266236374,0.0016845293633935266,0.03783868961961071,0.055412366410933195,2.082321756075559,495,73
5e485c0d7bef803b4851daad,angry,773.476325494487,1689.57585612106,2632.954541434393,3554.7974466667265,0.0003050478581853442,0.0014802331454052495,0.05721422843388757,0.06645381806313475,2.8026302745478775,972,132
5e485c2ef2fe7a3b1d544c85,angry,864.581132230612,1767.8420946034,2676.481759459826,3550.9082362971276,0.000569009189884533,0.00251869134359726,0.0409795785289749,0.053805404949258284,2.360488231453541,1130,147
5e485bef2a2d173b73a02d58,angry,764.0195917672949,1758.1945135792967,2653.228433723293,3522.9917813087436,0.0004077398821280867,0.001763838083048287,0.04718287411596415,0.05714509144324416,2.7944707509061715,1065,145
5e485d2af2fe7a3b1d544c88,angry,848.2339887326513,1789.6153723523835,2729.5356949499546,3576.4860097953083,0.0003696023534723028,0.0021075775692988084,0.039155612166758585,0.05797719894933954,2.43519338003237,926,146
5e485d6b7bef803b4851daaf,angry,768.4383553516276,1733.596636455304,2686.291610556381,3574.4999825543478,0.00046898108978037746,0.0022050439983404262,0.06909227236563878,0.06323332292296105,3.226984086390624,737,94
5e485e1dc38c123b9ec6d8d0,angry,717.3938674162806,1571.7240182859289,2575.2032979073615,3471.275484266688,0.00041946163109407477,0.002116148453945984,0.07604961572840112,0.06672891172279247,3.0963269779545413,409,60
5e485d028849ac3aacea5295,angry,831.7516613466726,1782.190071339361,2680.801696619986,3570.71050971265,0.0005595075253666444,0.002632850662679478,0.04789591107897094,0.059027502542111795,2.828996726295655,1826,239
5e485d99963e443aee02b31f,angry,703.8658440194005,1661.9907008600135,2599.8877819988456,3491.9331260263084,0.0004249221895707383,0.0018978663494623072,0.06209429883795365,0.06326099330257028,3.209570564452694,972,145
5e485db6963e443aee02b320,angry,829.1143701611146,1730.7625964917268,2649.6418039818573,3512.983012056526,0.0003374702773080924,0.0019844742856616874,0.040660516632387095,0.053100913151943215,2.382114403261731,907,126
5e485e97f2fe7a3b1d544c89,angry,753.5325453437869,1667.848641911706,2614.9504770335593,3483.9733943907218,0.0004887666149273943,0.0024258242248055045,0.0731358737632624,0.05861000702614699,3.048288994195092,674,70
5e4864a88849ac3aacea52a3,angry,713.8231550567026,1675.2103131376657,2557.269879127337,3422.015830255167,0.0006475463108324582,0.002752718600922197,0.05530975191335864,0.05100199004572732,3.160890875617956,419,59
5e4864ba7bef803b4851dabc,angry,749.7762701519252,1708.565034673567,2498.764251235473,3343.438038733704,0.0007472839886433747,0.002957902563440253,0.051764943722236036,0.051497235259253545,3.0037495284629583,408,63
5e485dd08849ac3aacea5296,angry,782.4379775926544,1731.5871177594881,2639.8914701370795,3502.110360594178,0.0005229420553895641,0.002277040195104714,0.06175944405859729,0.05801490921304939,2.901313602692203,1599,155
5e48654ac38c123b9ec6d8e6,angry,737.1754893481394,1797.1898663423585,2619.559685063889,3454.145344206058,0.0008501537514169653,0.003479294067737522,0.05427446883697809,0.055152935911739885,2.9029790899575705,513,77
5e48670ef2fe7a3b1d544c99,angry,724.7846403097567,1587.5563723406253,2505.126320052241,3494.7774745137726,0.0003139113067210169,0.0009147913122615106,0.05807068864751158,0.06221670555477196,3.176560710777754,491,75
5e486526963e443aee02b32b,angry,698.4949767903443,1698.4590670617376,2573.765914533384,3406.69808760039,0.0008755637155172949,0.0033558450008902433,0.05709112090558249,0.05251730029695343,2.8957816512842296,676,100
5e4867cd2a2d173b73a02d6f,angry,692.1977886397003,1721.3800393304712,2518.5433234385887,3412.9527258258354,0.0003271566286137838,0.0009815444599736072,0.05329585419541241,0.05136629268759137,2.9084275623106057,470,73
5e4867b5963e443aee02b32e,angry,658.4602479159223,1574.634878134491,2400.9742890848993,3346.2891859093684,0.0006315988976237281,0.0022162344662469886,0.07260445398650886,0.053846417534482126,3.3367008962992606,770,107
5e4867f87bef803b4851dac4,angry,753.3167863648835,1664.0911623704005,2455.34840912495,3332.430963406328,0.0010675561013206902,0.003922890261967373,0.06068518098909879,0.05593518260261188,3.16102696112582,649,82
5e48686b8849ac3aacea52ac,angry,696.1155057754573,1752.487712091012,2558.5962467814957,3369.5102774073584,0.001150918756038602,0.0038117577638229106,0.06527683258809443,0.06804920366858629,3.0053612194293695,624,92
5e4868417bef803b4851dac5,angry,655.1042728545067,1639.4496257599444,2455.385275053985,3318.720935095712,0.0010350053019544453,0.003265009173182888,0.0753760440520996,0.055709065109833956,3.335506112531029,659,69
5e48689b7bef803b4851dac7,angry,704.3689028049628,1676.486430208737,2569.94245418941,3348.6117102790886,0.0017608396943163105,0.0046508468349800314,0.06783779790359125,0.061918999701625316,3.0773740493354302,645,93
5e48691e2a2d173b73a02d72,angry,809.7078637029908,1830.0982397764574,2736.134517831504,3434.012064921236,0.001975151537247869,0.004608239911288491,0.06217028119053938,0.06143857373293913,2.978135304055774,606,86
5e4868102a2d173b73a02d70,angry,770.9671120194424,1802.526216645069,2657.287472580031,3544.711507285715,0.0009211663810586629,0.0035114628385614155,0.06749243218023054,0.057960078416921496,3.3089654542210525,1154,161
5e48694d8849ac3aacea52ad,angry,766.2622962921366,1761.0457863957417,2656.121229210257,3417.3328985175153,0.0020934380875153175,0.00473581683010702,0.059345697099926896,0.05035820943696659,2.812222308132801,478,73
5e486a8b7bef803b4851daca,angry,745.7476689175538,1760.6874449912282,2696.431231530642,3556.395677003432,0.0005887104056815382,0.0024252891897319872,0.05330882527144476,0.06252768761259961,2.7788194541847693,538,71
5e486ab58849ac3aacea52b0,angry,634.5272240159505,1703.46692120266,2607.6581726047502,3491.4954066853265,0.0005068157466313403,0.002429738043613834,0.0714091817094283,0.06015950579509069,3.2520368209826596,611,91
5e486b7fc38c123b9ec6d8f3,angry,598.1289465087888,1494.986243765852,2589.466053857527,3368.353928002073,0.0014163491581580866,0.0042931876068057215,0.0543109230909571,0.05360474439397591,2.708426833642697,376,58
5e488c747bef803b4851dae2,angry,555.330429091798,1520.2671731343864,2294.1829465419355,3135.965761312868,0.001192334537242204,0.004971276089518356,0.06445731016358189,0.0606072751196147,3.203226419685391,280,44
5e486b9f7bef803b4851dacb,angry,710.2650656382882,1690.393084007211,2645.942644827948,3407.7179835992933,0.0012155823506647902,0.003620227935478501,0.06198286041596111,0.06219568375118429,3.2471014314237436,624,93
5e488c608849ac3aacea52cd,angry,620.7439985099152,1545.6896772854436,2365.4409059713753,3236.332061209292,0.0010510885794294046,0.004040785215998516,0.06790985937916429,0.06421067867250958,3.1778491462816945,561,74
5e488c887bef803b4851dae3,angry,594.9130834725516,1456.5150683164964,2280.0769968219515,3092.397892681332,0.0008698610935150744,0.00348783700746762,0.06160428465543735,0.0625841794320552,2.9733075202034223,425,67
5e486b5cc38c123b9ec6d8f2,angry,779.1250690954682,1769.8306117136092,2706.3808236502296,3477.7875987269176,0.001475182082745157,0.004583941426274309,0.04326975304951183,0.05060139051352983,3.106925713572819,1059,154
5e488cae2a2d173b73a02d8f,angry,567.7943948111796,1423.635857744945,2294.7283144674325,3160.9158664453043,0.0005632393650956318,0.0023974000514245543,0.060020133258590035,0.06022914318755091,3.222180464387436,472,72
5e488cf3f2fe7a3b1d544cb6,angry,773.3705996162611,1595.6251851313239,2447.796510900431,3352.373803846663,0.0006762333912762697,0.002994870868940117,0.042648331902664635,0.052461084497054764,2.5557798145382273,382,49
5e488d09963e443aee02b353,angry,512.9589909975923,1374.7088708081221,2197.2675883867114,3028.53950534674,0.0007098228113548329,0.0030386597101685745,0.07874603047638853,0.0619296345244841,3.1972412523765685,487,70
5e488d542a2d173b73a02d94,angry,565.321342869078,1340.2673510107102,2200.443099735098,3099.370276805901,0.0006609247796423283,0.0027621300553059285,0.0747178221812349,0.06272673866756334,3.0133024199089085,352,57
5e488cc62a2d173b73a02d90,angry,646.156176533741,1570.0973993945368,2444.0843838485325,3288.757795801999,0.0007983524839961676,0.003484877368818312,0.045310418653305415,0.058950308109712635,2.863379215910955,715,110
5e488d422a2d173b73a02d93,angry,657.8702356022654,1570.0574891529366,2445.8959618039867,3302.4188850886317,0.0005467625950854068,0.0026228407750226025,0.05722187859332343,0.06350562567139802,3.0932018391209843,408,62
5e488d1e7bef803b4851dae7,angry,532.7013604185715,1307.5535013393007,2132.2162994632413,3070.557122029475,0.0005641603176804375,0.002683491120826589,0.07393908470033125,0.06480438387852287,3.2760074037928244,459,69
5e488d7cf2fe7a3b1d544cbb,angry,648.8433280435866,1530.1928653553048,2419.4597482384747,3287.9847094650604,0.0005546443238508084,0.002996196230427211,0.06985196890810765,0.06845908634762553,2.6641179678112894,473,71
5e488da98849ac3aacea52d4,angry,530.0587366242426,1377.8560899640693,2239.5622213923416,3180.8112446037894,0.0005370159388468606,0.002391630453423957,0.07331501758945169,0.06483147195237028,3.2612815958317114,356,56
5e488e368849ac3aacea52d9,angry,584.547678656725,1401.4327361058681,2306.190865665889,3181.825867991916,0.000988198724574306,0.00370915132557217,0.07067408688202223,0.06369004388665767,2.567572666699553,539,84
5e488dbc8849ac3aacea52d5,angry,586.907818913319,1569.8643865308886,2433.20165677329,3328.5291030306125,0.0010321273747964804,0.0037358610201262497,0.0601174669155639,0.06287400392947501,3.0728365163213285,604,91
5e488df17bef803b4851daea,angry,580.5351228158138,1442.281077519503,2332.3101810808525,3267.7121831881045,0.0009026443740778369,0.003506430090787776,0.05884632301063824,0.05891412967784591,2.9444411680035527,600,78
5e4890f48849ac3aacea52f0,angry,741.2579459904917,1573.9368611626007,2411.8604562855585,3241.607609803629,0.0007833685727639293,0.003010178214561641,0.06133267663311308,0.06473469624906054,3.061846702932227,612,89
5e4890d92a2d173b73a02dab,angry,726.4494876227194,1490.4097419650948,2326.7749679546764,3142.4356508002757,0.0011144611423883166,0.003913625892372064,0.05742459238710915,0.054851127003689173,3.255029825773661,876,121
5e4892c2c38c123b9ec6d946,angry,588.9885416752287,1514.859431092896,2134.0991365290597,2950.9323103356455,0.002392990531962318,0.005493471329959007,0.045211326939684465,0.0505556253173849,2.9426836495981163,324,43
5e4892ecf2fe7a3b1d544ce4,angry,619.3004682651039,1343.1692669956667,2048.6597913892315,3032.9057633355633,0.002177383242981139,0.005090761742804738,0.06274942489717059,0.0533905682461858,3.2036993244021557,271,29
5e4891412a2d173b73a02dad,angry,829.5055365659283,1648.65398127043,2504.3132609432323,3344.5292897717736,0.0006946232839917903,0.003110005992570799,0.05403468896654759,0.0534841620386025,2.7972190422096537,689,101
5e4892d2963e443aee02b371,angry,552.6527291390863,1389.749914863334,2097.8381196434434,2969.9057231855904,0.0012069530803355244,0.0038059464561492158,0.0631528627359363,0.0613581213810183,2.712731863699578,408,42
5e48910c2a2d173b73a02dac,angry,739.6748706583575,1525.9271832963866,2359.112375116932,3189.529556493015,0.001183451481905737,0.004157812049359923,0.05120995118529958,0.057768034365410545,2.9951737751847003,967,108
5e4893087bef803b4851db19,angry,648.3356160912302,1527.5209570357335,2228.957170800047,3133.539655996007,0.0008336017903950742,0.0027646158138548466,0.061304444027416076,0.06276693347363355,3.227094768230438,425,55
5e489322963e443aee02b372,angry,781.7851029892398,1641.3844962519652,2456.368965408323,3305.366630268001,0.0009596360999293906,0.003588655800429104,0.05636260310661692,0.05636268203940936,2.9018067119997264,600,86
5e4891842a2d173b73a02dae,angry,707.1981548563991,1577.0430923844137,2383.901452517646,3204.0780988083225,0.001613643745774745,0.004755053843676868,0.05428953500097159,0.06068103398115704,3.0721498090894865,1287,168
5e48931c2a2d173b73a02dbb,angry,638.6950855682393,1481.7171176244024,2251.0488556895757,3148.848377750826,0.0010045593553376587,0.003118420049492796,0.052491270111660965,0.06001309836146056,3.1435394793814155,743,100
5e48934f2a2d173b73a02dbe,angry,689.4750108625877,1591.7012374140206,2296.4339744953572,3136.639492101597,0.0010752121639521059,0.0032879782239206862,0.057194124054352966,0.06185836259660488,3.097123264981836,860,115
5e48948bf2fe7a3b1d544ceb,angry,691.8955281748158,1564.437745027131,2180.153149975378,3001.877013648216,0.002169890588017927,0.0052718504173837845,0.03725615389300994,0.05769308439691501,2.141821596022348,203,19
5e489466c38c123b9ec6d94d,angry,729.7558419706098,1573.9168282256971,2445.185444243969,3325.3369850835275,0.0007770653328857725,0.0028173901456598287,0.04034122367138903,0.0534207914434203,2.748673477460851,937,136
5e48946ec38c123b9ec6d94e,angry,624.7254894796184,1476.4805191027508,2085.6251826876537,2991.283566549313,0.0015034377303448643,0.004122746968800425,0.04265554695042199,0.05334443653453826,3.0297841585794116,625,80
5e4895428849ac3aacea5300,angry,681.4284869716747,1554.2069024290101,2264.9997751067112,3228.8961521759907,0.0015566901754814468,0.00471615030807145,0.06143008780711542,0.06111709969259528,3.063578553908144,945,111
5e4894f3c38c123b9ec6d951,angry,701.470662907276,1547.3928679460385,2386.3530627395958,3259.754839686503,0.0009809169196092608,0.003609805589746749,0.050011628341872845,0.057177160894185244,3.0994002214773095,1086,128
5e4894b07bef803b4851db28,angry,706.7582622889355,1512.287443636357,2376.423139228956,3256.905018983263,0.0008800923947916842,0.003489586728288697,0.05199999453722827,0.05907554692877028,3.1070063169380546,1359,189
5e4895fcf2fe7a3b1d544cef,angry,623.3956275949907,1533.1286601830311,2324.2675101883847,3206.711763207207,0.0018539176477443907,0.005017718287434738,0.049706041349812574,0.05659490899457999,2.639422471233668,272,40
5e4895c07bef803b4851db2a,angry,734.4278873489251,1529.6120169941423,2273.523844030895,3239.566333573322,0.0010064326920408806,0.0031001428723728534,0.05079238751645291,0.057084696437510615,3.0621998214379365,1167,129
5e489663963e443aee02b37c,angry,649.4892780092451,1693.2515969592475,2473.377459588379,3246.689180833992,0.001524992857693352,0.004570436348086906,0.0798857294966422,0.07231897629752106,2.9560520611669867,280,40
5e489884963e443aee02b384,angry,857.344384315454,1752.4585294932024,2519.8901694957626,3441.683042539055,0.0006070816005942799,0.0027292793828306633,0.029702660310242095,0.042227444330585714,2.431330000295471,556,71
5e4895e82a2d173b73a02dc9,angry,782.0375671777451,1682.5298385883968,2404.4662666708396,3254.6271449373085,0.0012299277375333304,0.004089504452645137,0.05437738024128269,0.05672781675950344,3.2005019308950695,984,134
5e4895642a2d173b73a02dc7,angry,686.5624773669103,1594.9037434858813,2316.779137203058,3245.6164865403603,0.0009230022291904682,0.003191707133748715,0.06662621497555941,0.062498143971874025,2.8289095696225597,1801,227
5e489417f2fe7a3b1d544ce8,angry,715.8534379859444,1600.357004422581,2398.2021035667085,3260.9865525447462,0.0011206317888838794,0.0038735225440592372,0.04822385015658255,0.06043253361129824,3.173176767639462,2979,391
5e489aedf2fe7a3b1d544d02,angry,506.8594205711488,1345.949214695364,2244.469520262028,3258.695666512077,0.0005537778870405628,0.0032091584575762193,0.055849100791388606,0.058041783443342994,2.945498588875521,467,68
5e4898d3963e443aee02b386,angry,659.1791339396863,1611.2154370794672,2338.799869161896,3201.3536748098627,0.0009288815349258784,0.00323296647386901,0.053698148952495944,0.061209584916499665,2.786861228865986,1082,153
5e489be4963e443aee02b38e,angry,561.7845117709843,1399.148179525504,2363.589552748078,3304.6482788555113,0.0006894217497600516,0.003265776666893073,0.04295060982638559,0.053724624826918185,2.3658443743905653,408,62
5e48989a963e443aee02b385,angry,783.3921462190209,1647.1915023593203,2458.745761224712,3344.485368425723,0.0006618603273086543,0.002692502887082361,0.05382953198452417,0.05697725121958616,2.490715459179474,1206,180
5e48ada18849ac3aacea5319,angry,383.5941169012865,1283.579222872144,2309.7782754133987,3181.196429679284,0.0013500476882921599,0.00472377686628602,0.04196549438652973,0.05298660028143296,3.0836639729521287,501,73
5e489938f2fe7a3b1d544cfe,angry,646.8089679951642,1576.9939293949426,2326.727139979778,3214.346511805062,0.0007427961976283473,0.0028501552794429866,0.054777281625489734,0.061179818304519525,2.857012775623824,1159,168
5e48b7877bef803b4851db4b,angry,738.0298949624948,1528.8239141034514,2605.8845835157067,3471.985121099825,0.0006657547624394519,0.0025788376653372094,0.052907488687852514,0.056509809476322795,2.697144744093513,479,71
5e48ad8ac38c123b9ec6d96f,angry,335.227541430292,1281.4504833775968,2270.595313175089,3231.405921884235,0.0005226453617029542,0.0024261981298438024,0.04798685666810368,0.05841248796371286,2.5880150023553075,624,96
5e48b76f963e443aee02b3a0,angry,704.558373195508,1646.5233374932707,2669.6453897597485,3521.4839101975963,0.0005747773752595109,0.0023787470227275317,0.04557311151096101,0.05376721447189432,2.3599270946808293,668,102
5e48b7c52a2d173b73a02de5,angry,613.7064417678232,1555.5349646085049,2454.839920575983,3424.7575797806503,0.0002300993470646684,0.0010198918857610658,0.06791082022563859,0.06134947182925745,3.1008910609537956,218,35
5e48b7b3c38c123b9ec6d975,angry,743.3718623986067,1712.7364758040846,2547.7972978587104,3541.695218984886,0.00026026925077898453,0.0012952074439871101,0.06888926236280417,0.06251512388453415,3.002078406900582,301,40
5e48b7f0963e443aee02b3a3,angry,718.6698624690451,1684.124146583286,2620.7132293772106,3515.6248403538657,0.0002959646227465711,0.00210067654552834,0.06493920414648544,0.04606878278751576,2.4112898809212457,207,30
5e48b79d963e443aee02b3a2,angry,730.1422159828629,1624.4477368970588,2682.978998259109,3511.941852262101,0.001209172941928821,0.004083678030692869,0.061076293562847904,0.061185732491288516,2.907340259078,646,87
5e48b7b28849ac3aacea5324,angry,805.5344201240395,1686.856308911124,2701.593946750487,3564.839359896982,0.0013394159879595697,0.004192684121337739,0.05739243019586632,0.05751874058562891,3.0334520303003893,602,76
5e48b7d47bef803b4851db4c,angry,743.7101628975042,1653.1085946302992,2566.469453978851,3458.2383526551134,0.0005437919993257789,0.002116863601723456,0.06913912561824057,0.06123864089895491,3.15680618642056,307,46
5e48b7c8c38c123b9ec6d976,angry,761.0463130499049,1724.622625960874,2758.9119489818236,3589.574539002775,0.0010072581493188613,0.0032853436991199868,0.06500047017893254,0.05974623867633697,2.6439765487887756,656,83
5e489957f2fe7a3b1d544cff,angry,655.0903357179288,1536.890656654268,2279.3217679278387,3151.6483300491554,0.0010551209547317918,0.0036492568800511843,0.0528383560904099,0.057405918932173755,2.7129011639110323,2423,320
5e48ba3ac38c123b9ec6d97b,angry,732.9693106332469,1686.4922049929773,2568.404219277387,3477.1989149330325,0.00016827809529368275,0.0006164539600689835,0.07761641026650049,0.05738874350886218,3.180709582593748,297,40
5e48ba2a7bef803b4851db56,angry,683.7393365675568,1761.2712863900535,2655.380964193246,3551.398567965622,0.000560530227191956,0.002719315908681088,0.08301816039531193,0.06002178456374034,3.22483059786293,361,45
5e48b803f2fe7a3b1d544d12,angry,705.6126653491174,1590.3549727912998,2520.54685008605,3472.2353383258383,0.0005364804257795302,0.0029029321228207527,0.06600678280664002,0.061142742506251346,3.3323557404124817,475,65
5e48bb718849ac3aacea532e,angry,698.5763286770677,1597.821052011073,2509.369935122944,3466.2651229450926,0.0003437975956548844,0.0019686595335533146,0.05349525900239101,0.05025785590583458,2.067351521455362,258,37
5e48bb842a2d173b73a02df0,angry,742.1812388447916,1754.6498399268692,2672.8577050596136,3600.922334048394,0.00041605438261495503,0.0023309182850541166,0.06716181891611976,0.059977376455932326,2.8694663332363706,258,35
5e48ba4b2a2d173b73a02dea,angry,705.4952958553932,1745.6486869958294,2649.3449265276977,3558.9492522405276,0.0002345253238045397,0.0013682231878059392,0.06628635246815762,0.05723344512099083,3.2268178931412494,543,80
5e48bacc8849ac3aacea532c,angry,632.6829471751098,1818.8180732050553,2679.9890907196113,3623.207045297415,0.00045010343839593244,0.0020802091805369443,0.06329669886406063,0.05800511441349245,2.9902951098997903,455,62
5e48bcde2a2d173b73a02df6,angry,655.2279040690393,1569.0173979144936,2561.458322806768,3486.7634544022603,0.0003588440864279112,0.002157834482092061,0.04634496290942643,0.043798099193212536,2.7168065252223097,493,61
5e48c6b6963e443aee02b3b8,angry,860.9590620655247,1655.252841215152,2602.689334631966,3543.9664654856974,0.00035465748555812564,0.0015358600621139926,0.07559323946977242,0.06552060580071567,3.063979276657177,415,47
5e48c7d0963e443aee02b3b9,angry,808.1376516090993,1678.8728681639498,2496.310721134619,3370.7789977852453,0.000932526819487581,0.0038394207110088036,0.04483221182328346,0.06440374554824116,2.221198188991023,508,64
5e48c6528849ac3aacea5340,angry,686.6949185702738,1539.5807780348068,2473.741958249689,3340.166064727577,0.0009764340657324266,0.0038929376476936938,0.07364445369622548,0.058899645623521436,3.1206436055278726,705,92
5e48c60e8849ac3aacea533f,angry,754.1150050522302,1551.9761805389412,2469.0502833818473,3406.5992249612973,0.0006420531979468738,0.0031615181646731504,0.07105043580796444,0.056052559044117184,3.396229160616122,1075,113
5e48c7e62a2d173b73a02e0b,angry,802.0778205955704,1671.10335071598,2478.98066173917,3326.744870572216,0.0012668627687067262,0.004580782454651181,0.047551485842799154,0.05631945886787111,2.716175826968247,538,78
