dur_n_voiced_frames,dur_speaking_rate_proxy,dur_total_sec,dur_voiced_sec,energy_mean,energy_range,energy_std,envmod_bandwidth,envmod_centroid,envmod_dominant_freq,envmod_entropy,envmod_high_rate_energy,envmod_low_rate_energy,error,f0dyn_deriv_energy,f0dyn_mean,f0dyn_range,f0dyn_std,situation,wav_id
111,15.12532043366065,7.3386875,7.104000000000006,0.02454834556705283,0.10298742103538548,0.023641467659294663,3.0128906545088143,2.33178201780852,0.5464480874316939,5.047296933822779,5.4721773353751555,42.83767640957568,,32.88405288393552,116.23511957580882,104.56576906952336,26.582953404609228,sadness,5fb88ae544697678c497ade5
49,15.519220871768479,3.157375,3.136000000000003,0.03618282174838194,0.08682780354722602,0.021160461858665,4.165698151250137,3.1413619192395377,0.3184713375796178,4.224835655241737,1.4318172650505667,5.687155305329139,,38.005468776055864,211.7879611657917,235.391701186791,67.55287349234358,sadness,5e362d188661d6073410fb1d
143,15.029395342726705,9.5146875,9.152000000000008,0.0004913376398340381,0.002731917216507287,0.0005470622037604606,3.9003017382609784,2.8450004801013398,0.10526315789473684,5.446741557772484,0.017470136401741075,0.05017459851188901,,39.525966757840294,159.4856685702191,331.3692260464981,102.8028743887452,sadness,5fbc80b244697678c497b9ca
89,13.99948878271299,6.357375,5.696000000000005,0.044374545444773476,0.17313232170157236,0.05007233240211555,2.7884030700123716,2.267566743661696,0.15772870662460567,4.884454880244415,22.599270730611757,188.7782763830732,,35.42362899480536,226.37590848673102,241.4928857011996,49.667970945716924,sadness,5e42be079329cb02ef38aa34
70,15.624999999999998,4.48,4.480000000000004,0.001210161838436214,0.0046997953771573805,0.0009646174731489152,3.072563977925233,1.96076186052084,0.447427293064877,4.130509580591627,0.004656620954864402,0.04044350052894258,,47.485055508567996,142.74588041396126,207.7783646186544,59.73429217386803,sadness,5f9931a99e04b149046ce2b3
88,14.524597943036344,6.0586875,5.632000000000005,0.01717783541988478,0.16312377191670155,0.03361732054656069,3.2828790011312923,2.138954719996131,0.16556291390728478,4.608967105275632,15.862535242938163,144.2822457523618,,41.67472425968778,200.27730695128773,214.26797788711553,76.90979570204492,sadness,5fbe09b644697678c497befd
67,15.395220588235293,4.352,4.288000000000004,0.0022318736163088747,0.007090669805970673,0.001792567316533916,3.200516900577005,2.3371591285431492,0.6912442396313364,4.162658797303606,0.0231159754402593,0.14948255475510935,,49.54048380714085,160.107341976156,239.27836821108144,60.0621968079948,sadness,5f87c5bb111dfd48d40fe309
111,14.866029949693221,7.4666875,7.104000000000006,0.017720770589569595,0.0797039066052629,0.015742755557009134,4.023352844431044,3.0141671927505547,0.6711409395973155,5.3728442032953225,6.1675817453734485,22.160777391181803,,69.28009111123039,202.20114591352723,357.3712461052425,64.1355678510646,sadness,5e3d028605fef317e874cc32
49,14.005251969488558,3.4986875,3.136000000000003,0.012642973721206638,0.06477302389140661,0.018374207214295057,2.7698708359770983,2.021053734528359,0.28735632183908044,3.9651808938434536,1.05087838307112,11.585942290620759,,40.89301835736947,169.4141762222521,335.97481460606457,93.65062999345767,sadness,5e423dea189842034d9f73e8
36,12.053487350116141,2.9866875,2.304000000000002,0.00892129434997416,0.06154052184612291,0.01373140671927668,2.8431241096609337,2.620408103133517,0.33670033670033667,4.033985612972035,0.9857536630987654,4.888203853968501,,52.411767334531696,208.5950470590982,298.47218288654506,97.61599972049848,sadness,5e37d2d0ee8206179943ca7b
53,14.613886638978407,3.6266875,3.392000000000003,0.02149478133344532,0.1036487084870744,0.02552558061394761,2.648213163892972,2.300057362158712,1.3850415512465375,4.262349917770913,2.3147407557201674,20.067051048137184,,40.34596284701176,170.81540773528985,176.19137040474044,52.14655513462784,sadness,5e451f1c8849ac3aacea4de9
32,13.63624257597145,2.3466875,2.048000000000002,0.02921456545917067,0.17540118569285024,0.03680247541481266,3.4512924069133444,3.86469725772032,0.4291845493562232,4.326604868355641,6.688496074402463,15.966384467728357,,25.944218716489168,98.57951364576736,73.52806521170294,17.346725131079914,sadness,5fb8e110cb503578af9edd77
70,15.477523043544354,4.5226875,4.480000000000004,0.009587823351084554,0.06292775884877287,0.014704742605820031,2.615293078053334,2.246001233978791,0.8869179600886918,4.416453977740958,1.4458054935878553,13.2489280594152,,29.32580416934158,85.50479989712156,54.210525616607256,21.100610228417853,sadness,5e44cc40f2fe7a3b1d544673
63,15.222217188420244,4.1386875,4.032000000000004,0.01819167559798154,0.09239478037111463,0.020459281549544888,3.677619964443095,3.5981836242137226,0.4854368932038835,5.092875700379587,5.363923793040452,12.105025600049224,,21.454169106966415,98.66027842260296,67.27235997334921,22.548271003938567,sadness,5e4113732b6c8802f2d85972
43,12.44212962962963,3.456,2.7520000000000024,0.01163997315739357,0.0395706835457263,0.012081245199141912,4.181090639115463,2.8875368984070615,0.5813953488372093,4.110214063417575,0.4640843078656204,2.976516246642857,,40.23087332902602,193.52252851414482,263.3409415679616,68.06152652076734,sadness,5e3d32ce7995ef170fc0ff97
110,14.732101751948237,7.4666875,7.040000000000006,0.059503624260312554,0.2463859490067286,0.050336311138185194,3.6765625694389943,2.9766307770446323,0.40268456375838924,5.407857362323739,32.67702861661802,143.61446037794963,,44.55183399228024,230.14314865752883,271.0421042225879,58.205418324472085,sadness,5e36b04dc8c25f16cd144f83
99,15.572465050433552,6.357375,6.336000000000006,0.012084978217447728,0.06277040912975837,0.014467023163779532,3.3629872763781803,3.0383561997711723,0.31545741324921134,5.170858579332695,2.675304078190676,12.862387595810695,,26.395792973110186,91.87016065616376,54.210525616607256,17.021337107077372,sadness,5e42cb799306c7039ddccdf1
70,14.391447368421053,4.864,4.480000000000004,0.0606768377645618,0.3673213477992033,0.07770889946135243,2.7486311777119345,2.6185815493065814,1.8556701030927834,4.5189488161765405,52.2942888561631,344.5985949276321,,51.23201066758547,154.4666840483844,221.82649376257405,78.40927018035698,sadness,5e4205f60b3f160367c2088f
41,13.163439349854519,3.1146875,2.6240000000000023,0.0017576873253360866,0.006999942059177182,0.0016426831905064266,5.439647542714646,5.367061965891289,1.935483870967742,4.815621082311841,0.014234584239558435,0.02553054139354393,,51.022065220088024,114.44531909655471,66.51052723924994,20.203274832243366,sadness,5e35c90cbacf60088a5ad840
33,13.335017047607021,2.4746875,2.112000000000002,0.01935021078541456,0.09429569594083023,0.024469594368842617,3.8511302645539116,3.9889023751998227,0.4065040650406504,4.373090481144521,2.235590072977699,7.09973063382986,,67.86824276362523,186.48910426441284,216.8989862783688,65.86036144628132,sadness,5f901d2df8fac448cc0a7d82
28,12.620073804895911,2.2186875,1.7920000000000016,0.02330847498312702,0.06932982369513226,0.023794452297020895,3.433040646345442,2.180352979038717,0.45454545454545453,3.2017985960135675,0.9166596174092084,5.769718149217572,,78.13422345763895,113.01551637555951,189.06159179290393,47.03308408102521,sadness,5f8c499a111dfd48d40fe91b
58,15.806506557656276,3.669375,3.7120000000000033,0.02141430788148451,0.09249078642943206,0.02573259246058751,3.271116677243616,1.9902707674265163,0.273972602739726,3.797163600752928,3.551359958922868,22.597865829857614,,42.014039920466985,168.54699259894463,203.03243932751155,79.48493074168607,sadness,5e48e0642a2d173b73a02e34
51,15.523342084236958,3.285375,3.264000000000003,0.002630913054056695,0.011714646412236324,0.0025626753695074337,3.3986268369120234,4.846343167002801,6.116207951070336,4.824144210617063,0.06704236147574348,0.0870445902582887,,73.235472527147,212.75129734949638,392.94625426999727,83.2620310258512,sadness,5e38b590ee8206179943d09e
28,7.056451612903226,3.968,1.7920000000000016,0.0018312307562768089,0.01888782506496985,0.0029833602499538072,2.7922005176862053,1.904170935076103,0.2531645569620253,4.012128944222873,0.02687654478272491,0.24424942374469674,,10.819859862286387,235.78483593956258,88.39903913201022,31.57426300923636,sadness,5e395b0cc8c25f16cd1460d9
80,15.24390243902439,5.248,5.1200000000000045,0.006759831290905578,0.056511769872010856,0.008299600473605687,3.986557700054987,2.868329880147507,0.19120458891013384,4.8083881396261425,0.6374315745436401,3.0670517990618764,,36.43742368235536,110.67883519051846,202.61858152730787,73.09852718689042,sadness,5e37cb4233e9ad176cc9b1bc
54,14.88962034914781,3.6266875,3.456000000000003,0.012925265037069778,0.04550585399794446,0.011433393081780195,2.8613078399969285,1.745328599442461,0.2770083102493075,3.548256291177187,0.3795007524995382,3.4621664929586284,,56.43116674266642,219.9420239478069,164.66873253742287,41.69790708750332,sadness,5f3ff64c9dd513131eacea46
29,11.718651344866776,2.4746875,1.8560000000000016,0.015194380334604931,0.06511494385456562,0.017977649923101843,1.8802987132919644,1.2416001985095788,0.4065040650406504,2.6251866080359374,0.08363780578116001,2.61635781110403,,54.4237058781663,183.6702139481086,135.21516866369177,48.360438022938524,sadness,5e33f36a5807b852d9e06166
108,14.977767376550434,7.2106875,6.912000000000006,0.015447066024581148,0.08036184685966018,0.012755328033160823,4.269993748720176,3.250180667204812,0.6944444444444444,5.35922784002621,3.3222981575517703,14.392554669682536,,59.84183521235755,180.40148798415115,179.56283446528437,48.20710299015125,sadness,5e426bb8189842034d9f748f
94,15.73649737376274,5.973375,6.016000000000005,0.017093659046890548,0.14692247766245162,0.027029401107925947,2.9599113601446887,1.5012756471419928,0.16778523489932887,4.065914229576977,6.341411528567389,75.30141212884195,,37.72021752519263,90.89474642488526,95.04877373483913,27.43346280362929,sadness,5e36705f7995ef170fc0e8e7
33,12.474601899541653,2.645375,2.112000000000002,0.002507457021810844,0.011947769220922336,0.0028700810810215545,4.632641880397128,4.743101515972405,0.3802281368821293,4.366484508976567,0.058619676261098264,0.07074525499965534,,58.23231658541652,142.682716117544,144.59274219860046,49.99551243215707,sadness,5fb8e15744697678c497afed
102,15.226863471388985,6.6986875,6.528000000000006,0.0020037715562397493,0.013770224386687662,0.0019326059938334413,4.157660525023656,3.039028883552197,0.14970059880239522,5.249010446777179,0.07968441689062053,0.31634900520490417,,41.273513885633065,173.9027009687442,276.0961071537367,59.42961222709215,sadness,5fba1ea244697678c497b336
29,13.32720588235294,2.176,1.8560000000000016,0.003372183619680193,0.012730444356084763,0.0026436447755050006,5.288182364060513,5.317760693126647,1.8518518518518516,4.675549950740814,0.023560079756213364,0.03370079708560046,,41.441929919508205,181.74929545771252,183.23077114340936,73.88001660630013,sadness,5f98030bd338b948c4e6acca
55,15.720180782078994,3.4986875,3.520000000000003,0.01698099369400915,0.11935656436956124,0.027408680138970208,3.7410969741527937,3.011330198973538,0.28735632183908044,4.417084529376291,4.955665968771175,18.715429719682362,,55.38942717649112,119.97310721153082,116.73609144327253,35.49125074696645,sadness,5e494e1cc38c123b9ec6db03
116,15.18846462298892,7.637375,7.424000000000007,0.033271541437020526,0.16492362724659454,0.04101711003090642,2.643705077095255,1.6280752828319889,0.13123359580052493,4.5533761719834995,16.47257258941228,197.22300705919093,,33.28614728536391,110.11879899181965,112.5852333780714,31.188829976873517,sadness,5e46474df2fe7a3b1d544a35
59,13.96780303030303,4.224,3.7760000000000034,0.011527545957364787,0.24542329014699027,0.031028667350813582,4.214792101032594,3.7391631171784,0.23752969121140144,5.0882601046699,15.475272880327514,55.38951414222279,,50.67807116979227,94.72286581542453,95.97592684906726,37.46324460493426,sadness,5e27fa1c5807b852d9e01586
51,15.324519230769232,3.328,3.264000000000003,0.031260182597878314,0.2817168186417386,0.058781799457536484,3.081060918470641,1.5802634751843343,0.3021148036253776,2.9401913711746026,2.3368938726930892,27.80090702554203,,31.451672966184088,98.98011042974997,80.92006628021849,36.33203333917154,sadness,5e363c9fbacf60088a5adc74
73,14.023965612467881,5.205375,4.672000000000004,0.0012176461073105066,0.00581795594135693,0.001295311584234615,3.662313912878143,3.736035399235717,0.9633911368015413,5.2225595509018214,0.02405876786293891,0.04588330599675331,,59.064169575712,187.34693252992227,268.30546129938955,66.01918860733298,sadness,5f922f65f8fac448cc0a7f0d
54,15.434359313313921,3.4986875,3.456000000000003,0.023753203205633386,0.11896319440801499,0.02536291750674852,3.013647950349015,2.303251776945597,0.28735632183908044,4.052821602680692,1.2805892721237082,13.547959332186302,,50.65533713220014,223.3271784461777,245.98499165172495,80.7462251037359,sadness,5e42a9389306c7039ddccd0c
49,15.73191532055784,3.1146875,3.136000000000003,0.018973067411568116,0.04543491087253769,0.013241820783612347,4.066708869759175,2.624001923991933,0.3225806451612903,4.020672161506482,0.3878364337133637,2.383270835251013,,69.00845122987347,196.59814845666804,244.19384990070745,40.32910745716237,sadness,5e310f835807b852d9e03035
42,14.266304347826088,2.944,2.6880000000000024,0.020255968069826533,0.06574662354140644,0.019762564697261557,3.8591803714760955,2.7062094784843334,0.341296928327645,4.104588810020862,1.0467227479669516,5.5385247919111595,,53.11679890609321,213.44312043942622,290.1704667561429,94.3326828781126,sadness,5e44894e9329cb02ef38ad26
44,12.13228324745377,3.6266875,2.8160000000000025,0.0021312937173065703,0.008585396489352557,0.001626271552319441,4.287314079116882,3.4581459015715894,0.8310249307479225,4.822677589761271,0.020491876114407767,0.06601004090731567,,46.54053152433402,237.4480790440244,221.9266372199903,48.81094962969096,sadness,5e39614c33e9ad176cc9bb9e
149,15.249694558340957,9.7706875,9.536000000000008,0.022453610374016737,0.09996476099386295,0.028024158693550013,3.006247632787715,1.9772088591474863,0.3073770491803279,4.89255482842815,18.784784544628668,133.82626661485864,,41.26117625874817,100.30527091624116,80.07962854192903,22.39317622302131,sadness,5e43a652189842034d9f77af
78,10.328389830508476,7.552,4.992000000000004,0.0006146160216710874,0.003773212003323539,0.0008684809045624193,3.0917412786379757,2.3499851723624348,1.9893899204244034,5.158693865259185,0.011288147734379533,0.07378582099653223,,38.128532718724415,404.6194553904592,1519.3916868971257,445.41474235801576,sadness,5fb33fe7e3dcec421f8357eb
106,10.84877599452444,9.7706875,6.784000000000006,0.0024739632225002743,0.010897432828341944,0.0024975571501087983,3.5207292439686495,3.1167229942249404,1.3319672131147542,5.866477482971877,0.270167946480899,1.0007549885499538,,46.735081129661694,265.68128907592194,493.0363518793384,84.46748126230452,sadness,5f7153edf8fac448cc0a6279
58,14.461361050942013,4.0106875,3.7120000000000033,0.04096582702094437,0.21096981610431137,0.041242679245602994,3.771026922821013,3.7003211257491992,4.5,4.674155103134059,8.641894725914279,24.425632417392283,,66.47129760082848,203.5117210636992,244.08034626989797,72.30981775208768,sadness,5f8787be9e04b149046ccd54
68,13.739108473292083,4.949375,4.352000000000004,0.015090480417230637,0.14827877678977686,0.02653343913916567,3.2895119590672475,2.3439679422134425,0.8113590263691685,4.557843045364425,11.355066907355493,50.20051661611358,,31.712804582759457,98.46435602197663,83.4707041104003,32.04726804424505,sadness,5e495d8e7bef803b4851dcd0
71,15.407986111111112,4.608,4.544000000000004,0.014686381156683,0.08007440607707385,0.021266636790979832,2.8036479399545553,2.0362718978945074,0.2178649237472767,4.418597076007871,3.0710767749684003,28.100596819334033,,42.121339260963076,161.68005694093375,264.4771215546362,101.66925315728392,sadness,5e37bce4c8c25f16cd14562c
51,14.401185980021884,3.541375,3.264000000000003,0.0017587367635379738,0.007703653471969138,0.001993024527103121,3.6755959170068704,2.3423713576473064,0.28328611898017,4.02411615202172,0.021105162635801557,0.14249255890082818,,69.28158380921751,182.11284252419176,226.84013256043693,69.23206627874362,sadness,5fb9c0efcb503578af9ede48
35,15.477309159250455,2.261375,2.240000000000002,0.01963194923824703,0.1013100951349266,0.02564303194314435,3.0453212910170366,3.034958159263098,0.4444444444444444,3.665730832764793,0.8676654975020901,4.323800850627614,,40.94312256917252,191.42051038843738,255.0975474696782,88.79878892050064,sadness,5e432a3448600202f726ffcb
105,14.914772727272727,7.04,6.720000000000006,0.057724271111578504,0.22872130058131934,0.05373682155753254,4.003555471136329,3.7923849312109206,0.14224751066856328,5.566889406145428,86.97523929711262,171.99785395422546,,38.089879967859005,112.00174502087464,109.53442536143424,29.907101314693623,sadness,5e51dd33c38c123b9ec6dc9f
28,15.261454607392267,1.8346875,1.792,0.0011964716166472263,0.0032392769316707134,0.0009910737201150213,4.022699178137902,2.568839057485167,0.5494505494505494,3.328909839886148,0.0007879991996539805,0.004905329132941496,,29.038668704572643,126.07854532376754,137.8169587634771,40.77738345410761,sadness,5f8057e5d338b948c4e68e82
33,15.165441176470587,2.176,2.112000000000002,0.0016578442666919564,0.005100183088898103,0.0014822337413487772,5.0977970814660525,4.619924497915596,0.4629629629629629,4.2532827497435335,0.008594174290899894,0.01244327398837576,,43.71798329542565,218.70893909728306,235.391701186791,67.5168764196722,sadness,5e49befa8849ac3aacea554d
35,15.77509225611989,2.2186875,2.240000000000002,0.0011096877067578628,0.004340779338630389,0.0011041561292088058,4.255563022207283,4.081135624615637,0.45454545454545453,4.159603300179115,0.004491588919877869,0.007936542681578215,,44.216914974395706,150.99443257309622,133.1515183677718,45.026707014500445,sadness,5f805ad99e04b149046cc2e1
186,11.563298959458516,16.085375,11.90400000000001,0.01537802925246362,0.13174999562749307,0.02776134382553279,2.654934916815885,1.7598769344233298,0.24891101431238333,5.567024637223665,37.03442346497889,434.24576288696926,,38.8377809856883,150.28603076924617,187.59830469993753,55.649289906411674,sadness,5e32c43d5807b852d9e03edb
113,13.866094025615462,8.149375,7.232000000000006,0.014645499317760807,0.12604662934804117,0.020383246158537992,3.122082807450793,1.452623568308223,0.12300123001230011,4.182543723512479,3.9297589332441967,62.799354591788784,,38.473037673541334,150.08634104489747,306.96794243316714,106.7617075729133,sadness,5e37bd92ee8206179943c985
85,15.32446167194384,5.5466875,5.440000000000005,0.05095218260212121,0.22002555323025302,0.05701493492051125,4.038666128534395,2.317384777393199,0.5424954792043399,3.8811200352771222,25.350409099708468,185.87716371439217,,44.415873331266,165.61193272358904,354.9385667360219,84.03521296626515,sadness,5e3cd863ee8206179943d619
118,15.112704918032787,7.808,7.552000000000007,0.01942214721008374,0.1339395866528985,0.027394707288889503,2.678164159099389,1.5348483660230412,0.25673940949935814,4.20896351817548,4.967597683909596,85.65168883701968,,41.16628222751123,94.28115950462819,113.6139741695516,30.369445120333772,sadness,5e3795abc8c25f16cd145410
14,3.771551724137931,3.712,0.8960000000000008,0.020700966809806407,0.14097143758444075,0.035349504144004305,3.5451673439571207,1.8156398188877951,0.27027027027027023,3.3923471392521853,4.940926996064829,31.678465268647386,,7.783485994689384,100.41111533310239,45.06272205011065,15.758853518688571,sadness,5fb9de0144697678c497b182
88,13.221153846153847,6.656,5.632000000000005,0.023296948865458824,0.1988137896146208,0.03940200285083823,3.7498821090036993,2.5334419029694892,0.3012048192771084,4.821854108390919,22.034011979687822,100.41339964500045,,37.84198742867376,111.91390192436029,135.48740730303228,37.27539460701844,sadness,5e43d91f0b3f160367c20d18
32,12.294983550656774,2.6026875,2.048000000000002,0.022439708286067988,0.09774301218040551,0.024703144787520392,3.688907464293214,1.9983109995539645,0.3861003861003861,2.834316292005867,0.9206182503011741,5.77415528185042,,33.66513732860996,201.82019007167128,216.8989862783688,63.55111668374789,sadness,5e36a47633e9ad176cc9aa2e
93,13.45486111111111,6.912,5.952000000000005,0.0012268307189262147,0.006813937172493403,0.0017336469322602646,2.884833639235327,2.0591644355306506,0.14492753623188406,4.816151138283703,0.04671806373553971,0.35427217116899334,,39.46751834534666,151.11447013309186,300.57775582181085,99.44117402281303,sadness,5f8f82acf8fac448cc0a7c67
59,11.920697057709306,4.949375,3.7760000000000034,0.019961929148174035,0.11661170709532599,0.021760884340295078,2.5792067178195173,1.8574653429189467,0.20283975659229211,4.418715886954677,2.491796422335484,36.445481807684544,,39.164976512360504,212.34762315693348,192.13805185525814,53.605668778509596,sadness,5e413f3448600202f726fbae
64,14.285714285714285,4.48,4.096000000000004,0.018398323521126646,0.09458983815802233,0.02380961380079007,2.843015911749985,1.4933756241037608,0.2237136465324385,3.6702983199970225,3.105220127507229,35.62732904809307,,28.899182119919136,179.5397932051382,201.3626377842594,79.69799173723707,sadness,5e437fd00b3f160367c20c77
59,14.710694862165152,4.0106875,3.7760000000000034,0.02190994880943118,0.12253872010223088,0.028974169980118748,3.2041581012706186,2.0892553144180552,0.25,3.942550214255017,7.069469576893123,37.71755414365694,,26.370010862877287,92.39863617517219,122.06136540140659,35.77501501180892,sadness,5e37b85933e9ad176cc9b0db
29,10.144515621242267,2.8586875,1.8560000000000016,0.02087720147217274,0.1210004552858884,0.025439323475138578,2.6904177581604496,2.236890387851227,0.35211267605633806,4.031025531398757,1.9027646076641984,14.247192316315527,,9.25287405442467,191.83654653075968,38.314665022543295,8.257356018681397,sadness,5e2d926b5807b852d9e02685
49,13.200431034482758,3.712,3.136000000000003,0.029657873922247075,0.12078342369278282,0.0323481547682409,3.2325129258937557,2.408437068535579,0.27027027027027023,4.104292383492261,8.388394153402334,32.30110649054779,,31.791509783097634,137.11003953312365,97.84637702113662,16.943475375271042,sadness,5e41877b48600202f726fc97
72,11.101902357226837,6.485375,4.608000000000004,0.017545606320823182,0.20912097240377314,0.03308890771154113,2.715794267164715,1.6653522555841638,0.3091190108191654,4.015393056951725,8.812401377509719,79.59999540108011,,39.00282747679431,279.9790780082376,1538.8992584242583,488.127558182225,sadness,5e43d99f9306c7039ddccfc1
33,8.993357179356158,3.669375,2.112000000000002,0.02420891668615431,0.1318586974695337,0.03410367063631477,3.127809304953834,1.5815400761632812,0.547945205479452,2.8748496467729674,1.662999944621245,22.576337102121713,,38.61969416163411,102.59069427056276,210.4604045334168,79.56820809738889,sadness,5e3661a07995ef170fc0e872
88,15.507461864640122,5.6746875,5.632000000000005,0.011819017592952554,0.07005172674518048,0.015352622939057698,3.7334606746071444,2.0413597406791437,0.17667844522968199,4.324866966231328,2.9233982474220688,20.718837154537823,,35.00678454940763,121.0230342201504,151.12185299712482,61.13656118923633,sadness,5e37f75bdbc4b7182a6a9fd4
53,15.92548076923077,3.328,3.392000000000003,0.017110683737450234,0.0968452830184959,0.02266885850482614,3.064309848060109,2.1535904298278683,0.3021148036253776,4.0276358530584355,1.5096662418134235,14.306744239224711,,60.23502584328618,183.11119959952202,208.76388081216817,75.93637281592926,sadness,5e48de748849ac3aacea537b
225,14.0625,16.0,14.400000000000013,0.06796218624503252,0.40002623816555255,0.07708062056334154,2.8848265404590685,2.422328937761817,0.6253908692933083,6.221829296641644,411.8540720087967,2697.477496006998,,59.347065797307934,208.00621162527042,546.2849112674766,92.45155850816256,sadness,5e480a1cf2fe7a3b1d544b87
107,15.772405660377359,6.784,6.848000000000006,0.001953779435261151,0.014094268572448035,0.002103954799005329,3.1536811308178896,2.8831928933594466,1.1816838995568684,5.165184685116136,0.10463258114346581,0.3704922489968243,,74.38528671727904,236.75893745901374,348.0830789966168,101.30778641201765,sadness,5fbe34b044697678c497c079
83,11.0528506034124,7.509375,5.312000000000005,0.002216916279805196,0.012355045746536921,0.002213895775710166,3.784734904962154,2.65146081630047,0.40053404539385845,5.292749729233544,0.1201156668483462,0.592060749153586,,35.293314413447604,204.29986026957778,253.48338636107013,57.991246679934896,sadness,5e2c4c445807b852d9e0248d
45,8.7890625,5.12,2.8800000000000026,0.0008297074396033069,0.0038675722595618626,0.000946701282571676,2.7100693739071104,1.547108031570071,0.19569471624266144,3.9350904180387203,0.0049813548369269925,0.05827430872230285,,7.1666647741034275,189.75141402804454,55.4805802957184,13.997446846614928,sadness,5e3378a05807b852d9e04c24
78,14.624885743080132,5.333375,4.992000000000004,0.02663463250538932,0.2799439363267432,0.03464638841858656,3.6319988153674014,3.122123790801088,0.7518796992481203,4.934637393347956,8.175015815518671,33.70657099691745,,50.934820500150316,174.89570652571376,329.0863072927035,102.44410431149477,sadness,5f6736c3f8fac448cc0a5a17
68,13.171434451533239,5.1626875,4.352000000000004,0.06046835031682876,0.241394620684578,0.06382754891964602,3.446082238438387,2.193340097068453,0.1941747572815534,4.1640299903545515,42.22460932894264,227.22457079694271,,36.50009698724271,170.15222602004704,207.7783646186544,58.67277329552507,sadness,5e5231e12a2d173b73a03123
96,14.240418312287924,6.741375,6.1440000000000055,0.026680849822909535,0.20951313684448802,0.03375255909384091,3.5126252981759145,2.6268598203550426,0.1485884101040119,5.143495093859312,20.001670963417446,129.438921976025,,50.676820605516276,243.04430531576915,398.2673334329765,82.85890208594337,sadness,5fbce35844697678c497bc8a
181,14.528015089872028,12.4586875,11.58400000000001,0.035093595768568166,0.2243057018709617,0.03748018443207917,3.6141585561743614,3.1524703866234707,0.3215434083601286,6.093312365355115,95.91928238479184,345.59061364739495,,63.867050713458006,254.90432567395126,528.8828164416013,116.94071949321761,sadness,5e33ce7b5807b852d9e0580f
48,11.96802293871063,4.0106875,3.0720000000000027,0.008342411362276099,0.046057269460372204,0.01228040041323293,3.132053199446796,3.0909920680682124,1.25,4.517494833877896,0.8985162780103282,4.618622404909063,,18.613166987352255,86.62705441363623,41.2045044606715,13.752123976276039,sadness,5e3399785807b852d9e04f81
41,13.92663043478261,2.944,2.6240000000000023,0.0299482386373647,0.1071348477203392,0.027563478959678707,3.099327641669013,2.144789148109833,0.68259385665529,3.8702994476763988,1.7823187485329783,15.973424745781072,,51.64452262391074,211.37320903929077,268.30546129938955,97.86751363088696,sadness,5e3644fdc8c25f16cd144b08
44,15.391678873608956,2.8586875,2.8160000000000025,0.012303657027619316,0.05823939844328345,0.015871307959772242,2.802691851108665,1.968571257159749,1.0563380281690142,3.6001984355130836,0.2994103835875268,4.395299498113171,,54.67024890245897,96.83025433280157,89.59692495035372,30.411213624271376,sadness,5e368b38ee8206179943c0dc
159,14.00958202544193,11.349375,10.176000000000009,0.009632430224362607,0.07788317586602363,0.013020409711059189,3.4941042034745853,2.6916264793151727,0.176522506619594,5.593118217074751,6.381723306039065,37.545062454365386,,48.07459705334468,165.5938598516558,266.3857631030082,82.24705352657598,sadness,5fbdb47ccb503578af9eea50
68,14.488507736969666,4.693375,4.352000000000004,0.05417923519252181,0.20621655744562709,0.053078761731366456,3.658187539897514,3.2489361569324053,0.4273504273504274,4.98328218777187,24.44597111593928,70.28063127270832,,33.14108955977312,208.13120552408827,212.14179727964586,51.110807944201916,sadness,5e4570b3f2fe7a3b1d54490a
32,9.036038261974516,3.541375,2.048000000000002,0.010007301533337062,0.08164383151837307,0.014235167093212632,3.7363036350610885,2.532670511624354,0.28328611898017,4.263460999823357,1.3541666940150239,8.10774620863676,,57.17977624195063,176.0668448654734,262.5840933764189,60.09985333027014,sadness,5e36ccf905fef317e874b8f1
48,15.84485248607386,3.029375,3.0720000000000027,0.05499429562402203,0.16189149374670922,0.03627912583271554,3.720150155717303,4.006879116213142,2.325581395348837,4.493936760500062,7.78621899375234,27.7486214844698,,53.474386920430966,194.3798011086476,145.1239654708852,29.03590400379702,sadness,5e411fd1189842034d9f7200
58,14.616935483870968,3.968,3.7120000000000033,0.023428943793572504,0.09177816665660803,0.02193660341770822,3.4182771779735903,2.9905531565518797,0.7594936708860758,4.704730573891499,3.1906089935180555,12.587221498719883,,57.51895629521917,192.97320304507954,253.2539212592103,76.15554841855095,sadness,5f5cc21f3bd6941613f6d180
44,7.419038686492923,5.9306875,2.8160000000000025,0.0007970309539932063,0.007788991031400094,0.00114287258783016,3.341064804049752,2.5136685341028966,0.33783783783783783,4.974689341738606,0.03298158345389732,0.12107987159024565,,38.85325036455829,238.5656118385631,241.44834731345668,52.461139351600366,sadness,5e4653b58849ac3aacea5068
62,15.295895395812131,4.053375,3.9680000000000035,0.008872262754362105,0.05630052633387297,0.012708862313083082,2.839504453648549,2.6985188270291696,1.7326732673267327,4.516854660008512,0.8711497813957597,6.166859530945546,,19.092035731503735,86.36669570118882,65.75308233882095,18.446672482273105,sadness,5e378b4533e9ad176cc9ae54
38,11.718674710406106,3.2426875,2.432000000000002,0.0007957855432793495,0.0030059182363975138,0.0006433488286833468,4.54408938263852,4.896801399196655,0.9287925696594428,4.823362357095907,0.005504979588083953,0.006580298685653299,,12.142252837808671,122.20867052169373,35.33333535660725,8.822268598595683,sadness,5e43c724189842034d9f77f6
